
 ==============================
 S N O P T  7.7.1    (Nov 2018)
 ==============================
 
 SNMEMB EXIT 100 -- finished successfully
 SNMEMB INFO 104 -- memory requirements estimated
 
 

 Nonlinear constraints       1     Linear constraints     604
 Nonlinear variables       444     Linear variables         0
 Jacobian  variables       444     Objective variables    444
 Total constraints         605     Total variables        444
 

 
 The user has defined     444   out of     444   constraint gradients.
 The user has defined     444   out of     444   objective  gradients.
 

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   812      5  1.0E+00    842  4.1E-05  3.0E-02  1.0554437E+00    315 3.6E+01
   813      4  1.4E-01    843  4.1E-05  1.9E-02  1.0553884E+00    312 3.6E+01
   814      4  3.5E-01    844  6.6E-05  1.2E-02  1.0552789E+00    315 3.6E+01
   815      3  4.3E-01    845  4.0E-05  6.7E-03  1.0551560E+00    317 3.6E+01
   816      8  1.0E+00    846  6.4E-06  6.7E-03  1.0550359E+00    312 3.6E+01
   817      1  1.0E+00    847  9.1E-06  7.2E-03  1.0549343E+00    312 3.6E+01
   818      4  1.0E+00    848  5.0E-06  7.3E-03  1.0548819E+00    313 3.6E+01
   819      5  1.0E+00    849  6.9E-06  7.5E-03  1.0548205E+00    315 3.6E+01

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   820      4  1.0E+00    850  6.0E-05  8.5E-03  1.0547851E+00    316 3.6E+01
   821      7  1.0E+00    851  4.9E-05  7.5E-03  1.0547214E+00    314 3.6E+01
   822      5  1.0E+00    852 (0.0E+00) 7.7E-03  1.0546329E+00    314 3.6E+01
   823      2  1.0E+00    853  2.0E-06  7.9E-03  1.0545379E+00    315 3.6E+01
   824      4  1.8E-01    854  3.1E-06  7.9E-03  1.0545170E+00    318 3.6E+01
   825      3  1.0E+00    855 (0.0E+00) 7.5E-03  1.0543748E+00    320 3.6E+01
   826      4  1.0E+00    856  1.4E-05  1.2E-02  1.0542531E+00    317 3.6E+01
   827      5  1.0E+00    857  3.0E-06  6.7E-03  1.0541227E+00    317 3.6E+01
   828      6  1.0E+00    858 (0.0E+00) 6.7E-03  1.0539805E+00    314 3.6E+01
   829      8  4.3E-01    859 (0.0E+00) 6.6E-03  1.0538677E+00    321 3.6E+01

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   830     11  3.7E-01    860  3.8E-06  7.9E-03  1.0537941E+00    318 3.6E+01
   831     13  4.2E-02    861  4.5E-06  6.8E-03  1.0537825E+00    324 3.6E+01
   832     11  5.4E-02    862  7.0E-06  6.5E-03  1.0537746E+00    320 3.6E+01
   833      9  1.3E-01    863  1.3E-05  6.9E-03  1.0537439E+00    324 3.6E+01
   834      8  1.9E-01    864  2.7E-05  7.0E-03  1.0537217E+00    323 3.6E+01
   835      4  4.1E-01    865  3.7E-05  7.3E-03  1.0537104E+00    322 3.6E+01
   836      5  4.3E-01    866  4.3E-05  7.5E-03  1.0536998E+00    320 3.6E+01
   837      5  4.6E-01    867  5.0E-05  7.8E-03  1.0536903E+00    318 3.6E+01
   838      1  1.6E-01    868  5.6E-05  7.8E-03  1.0536881E+00    318 3.6E+01
   839      4  3.4E-01    869  6.9E-05  7.9E-03  1.0536880E+00    317 3.6E+01

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   840      5  4.1E-01    870  6.6E-05  7.9E-03  1.0536861E+00    313 3.6E+01
   841      5  4.0E-01    871  6.3E-05  7.9E-03  1.0536856E+00    317 3.6E+01   R
   842      8  1.0E+00    872 (0.0E+00) 7.4E-03  1.0536393E+00    310 3.6E+01 s
   843      3  1.0E+00    873  6.0E-05  1.2E-02  1.0536370E+00    312 3.6E+01
   844      5  4.2E-01    874  5.6E-05  1.3E-02  1.0535881E+00    314 3.6E+01
   845      5  1.0E+00    875  7.7E-05  6.6E-03  1.0535506E+00    312 3.6E+01
   846      5  1.0E+00    876  5.1E-05  8.5E-03  1.0535400E+00    316 3.6E+01
   847      2  4.6E-01    877  4.0E-05  7.4E-03  1.0535101E+00    315 3.6E+01
   848      3  3.9E-01    878  3.3E-05  7.0E-03  1.0534847E+00    315 3.6E+01
   849      1  2.7E-01    879  3.0E-05  6.9E-03  1.0534664E+00    315 3.6E+01

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   850      5  2.4E-01    880  2.7E-05  6.8E-03  1.0534534E+00    313 3.6E+01
   851     10  2.1E-01    881  2.6E-05  6.8E-03  1.0534359E+00    310 3.6E+01
   852      7  1.1E-01    882  2.6E-05  6.7E-03  1.0534156E+00    310 3.6E+01
   853      8  2.0E-03    883  2.6E-05  6.7E-03  1.0534147E+00    315 3.6E+01
   854      8  1.7E-02    884  2.6E-05  6.6E-03  1.0534073E+00    308 3.6E+01
   855      5  7.3E-02    885  2.6E-05  6.6E-03  1.0533714E+00    310 3.6E+01
   856      5  9.2E-02    886  2.7E-05  6.3E-03  1.0533298E+00    310 3.6E+01
   857      6  4.3E-02    887  2.6E-05  6.3E-03  1.0533126E+00    309 3.6E+01
   858      9  5.9E-02    888  2.6E-05  6.0E-03  1.0532892E+00    309 3.6E+01
   859      3  4.2E-02    889  2.5E-05  6.0E-03  1.0532729E+00    311 3.6E+01

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   860      6  4.4E-02    890  2.5E-05  6.0E-03  1.0532566E+00    308 3.6E+01
   861      7  4.6E-02    891  2.5E-05  5.9E-03  1.0532399E+00    310 3.6E+01
   862      6  4.1E-02    892  2.4E-05  5.7E-03  1.0532242E+00    306 3.6E+01
   863      4  4.6E-02    893  2.4E-05  5.7E-03  1.0532066E+00    309 3.6E+01
   864      6  5.0E-02    894  2.4E-05  5.5E-03  1.0531873E+00    310 3.6E+01
   865      7  6.2E-02    895  2.5E-05  5.3E-03  1.0531635E+00    308 3.6E+01
   866      8  1.4E-01    896  2.7E-05  5.1E-03  1.0531106E+00    305 3.6E+01
   867      6  4.4E-01    897  4.4E-05  7.6E-03  1.0530083E+00    306 3.6E+01
   868      8  1.0E+00    898  6.6E-05  9.6E-03  1.0529261E+00    305 3.6E+01
   869      6  1.0E+00    899  2.8E-05  8.6E-03  1.0528659E+00    308 3.6E+01

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   870      5  3.9E-01    900  2.4E-05  7.3E-03  1.0528101E+00    310 3.6E+01
   871      6  3.3E-01    901  2.6E-05  5.5E-03  1.0527609E+00    305 3.6E+01
   872      6  4.6E-01    902  4.0E-05  5.9E-03  1.0527039E+00    308 3.6E+01
   873      7  2.7E-01    903  4.1E-05  6.3E-03  1.0526662E+00    308 3.6E+01
   873     16             903  4.1E-05  6.3E-03  1.0526659E+00    305 1.0E+00   R
   874      6  1.0E+00    904  4.3E-05  5.2E-03  1.0526493E+00    308 1.0E+00 s
   875      2  1.0E+00    905  2.0E-05  4.9E-03  1.0526143E+00    307 1.0E+00
   876      3  1.0E+00    906  7.1E-06  4.8E-03  1.0526132E+00    307 1.0E+00
   877      5  4.5E-01    907  9.9E-06  4.6E-03  1.0526087E+00    305 1.0E+00
   878      3  5.5E-02    908  1.3E-05  4.8E-03  1.0526077E+00    307 1.0E+00
   879      5  6.1E-02    909  1.7E-05  4.7E-03  1.0526062E+00    309 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   880      2  1.2E-01    910  2.5E-05  5.0E-03  1.0526055E+00    308 1.0E+00
   881      3  3.4E-02    911  2.8E-05  5.1E-03  1.0526053E+00    308 1.0E+00
   882      4  7.7E-02    912  3.4E-05  5.5E-03  1.0526042E+00    305 1.0E+00
   883      2  3.5E-02    913  3.8E-05  5.8E-03  1.0526034E+00    304 1.0E+00
   884      3  1.5E-02    914  3.9E-05  5.9E-03  1.0526026E+00    306 1.0E+00
   885      3  3.9E-03    915  4.0E-05  6.0E-03  1.0526023E+00    304 1.0E+00
   886      3  3.9E-03    916  4.0E-05  6.0E-03  1.0526019E+00    306 1.0E+00
   887      4  2.8E-03    917  4.0E-05  6.0E-03  1.0526015E+00    305 1.0E+00
   888      5  3.1E-03    918  4.1E-05  6.0E-03  1.0526010E+00    307 1.0E+00
   889      4  2.5E-03    919  4.1E-05  6.1E-03  1.0526006E+00    306 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   890      4  2.9E-03    920  4.1E-05  6.1E-03  1.0526001E+00    307 1.0E+00
   891      4  2.3E-03    921  4.2E-05  6.1E-03  1.0525996E+00    306 1.0E+00
   892      5  2.8E-03    922  4.2E-05  6.1E-03  1.0525990E+00    308 1.0E+00
   893      6  2.2E-03    923  4.2E-05  6.1E-03  1.0525985E+00    307 1.0E+00
   894      5  2.7E-03    924  4.3E-05  6.1E-03  1.0525979E+00    309 1.0E+00
   895      5  2.1E-03    925  4.3E-05  6.1E-03  1.0525974E+00    307 1.0E+00
   896      7  2.6E-03    926  4.3E-05  6.1E-03  1.0525968E+00    309 1.0E+00
   897      5  2.0E-03    927  4.3E-05  6.1E-03  1.0525963E+00    307 1.0E+00
   898      6  2.5E-03    928  4.4E-05  6.1E-03  1.0525956E+00    310 1.0E+00
   899      6  1.8E-03    929  4.4E-05  6.1E-03  1.0525951E+00    307 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   900      6  2.3E-03    930  4.4E-05  6.0E-03  1.0525945E+00    310 1.0E+00
   901      6  1.8E-03    931  4.4E-05  6.0E-03  1.0525940E+00    307 1.0E+00
   902      6  2.2E-03    932  4.4E-05  6.0E-03  1.0525934E+00    310 1.0E+00
   903      6  1.7E-03    933  4.5E-05  6.0E-03  1.0525928E+00    307 1.0E+00
   904      7  2.0E-03    934  4.5E-05  6.0E-03  1.0525923E+00    309 1.0E+00
   905      4  1.6E-03    935  4.5E-05  6.0E-03  1.0525917E+00    308 1.0E+00
   906      4  1.8E-03    936  4.5E-05  6.0E-03  1.0525912E+00    309 1.0E+00
   907      3  1.6E-03    937  4.5E-05  6.0E-03  1.0525906E+00    307 1.0E+00
   908      1  1.6E-03    938  4.5E-05  6.0E-03  1.0525901E+00    307 1.0E+00
   909      1  1.5E-03    939  4.5E-05  6.0E-03  1.0525896E+00    307 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   910      1  1.5E-03    940  4.6E-05  6.0E-03  1.0525891E+00    307 1.0E+00
   911      1  1.4E-03    941  4.6E-05  6.0E-03  1.0525885E+00    307 1.0E+00
   912      1  1.4E-03    942  4.6E-05  6.0E-03  1.0525880E+00    307 1.0E+00
   913      1  1.4E-03    943  4.6E-05  5.9E-03  1.0525875E+00    307 1.0E+00
   914     10  1.3E-03    944  4.6E-05  6.0E-03  1.0525870E+00    308 1.0E+00   R
   915      5  1.0E+00    945 (1.1E-07) 5.2E-03  1.0525328E+00    308 1.0E+00 s
   916      4  1.0E+00    946  3.9E-06  5.0E-03  1.0525291E+00    307 1.0E+00
   917      3  1.0E+00    947  5.1E-06  4.9E-03  1.0525208E+00    309 1.0E+00
   918      4  1.0E+00    948  7.3E-06  4.9E-03  1.0525135E+00    306 1.0E+00
   919      3  1.0E+00    949  6.7E-06  5.1E-03  1.0524990E+00    304 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   920      4  1.0E+00    950 (0.0E+00) 4.9E-03  1.0524684E+00    305 1.0E+00
   921     12  1.0E+00    951  5.5E-05  4.8E-02  1.0524529E+00    310 1.0E+00
   922     13  1.0E+00    952  2.0E-04  1.3E-02  1.0523737E+00    312 1.0E+00
   923      3  4.9E-01    953  1.6E-04  5.3E-03  1.0523113E+00    310 1.0E+00
   924      1  1.0E+00    954  5.8E-06  4.6E-03  1.0522664E+00    310 1.0E+00
   925      6  4.3E-01    955  7.8E-06  8.5E-03  1.0522439E+00    309 1.0E+00
   926      8  1.0E+00    956  2.6E-05  1.2E-02  1.0521849E+00    310 1.0E+00
   927      5  2.0E-01    958  3.9E-05  1.4E-02  1.0521483E+00    312 1.0E+00
   928      8  2.7E-01    960  8.4E-05  2.8E-02  1.0521358E+00    307 1.0E+00  M
   929     11  3.6E-03    961  8.4E-05  2.7E-02  1.0521345E+00    311 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   930     17  2.2E-03    962  8.5E-05  2.1E-02  1.0521319E+00    310 1.0E+00
   931     15  1.0E+00    963  2.1E-04  4.6E-02  1.0520135E+00    311 1.0E+00
   932      9  2.4E-03    964  2.1E-04  3.2E-02  1.0520095E+00    315 1.0E+00
   933     13  3.2E-01    965  1.4E-04  1.6E-02  1.0518304E+00    311 1.0E+00
   934     29  4.8E-02    966  1.3E-04  1.7E-02  1.0518154E+00    319 1.0E+00
   935     37  2.4E-02    967  1.3E-04  2.2E-02  1.0517857E+00    313 1.0E+00
   936      3  3.2E-02    969  1.3E-04  2.2E-02  1.0517814E+00    313 1.0E+00  M
   937      5  3.3E-02    971  1.3E-04  2.2E-02  1.0517807E+00    313 1.0E+00  M
   938      7  4.9E-03    973  1.3E-04  2.2E-02  1.0517807E+00    310 1.0E+00  M
   939      1  1.7E-07    974  1.3E-04  2.2E-02  1.0517807E+00    310 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   940      9  1.7E-07    975  1.3E-04  2.3E-02  1.0517807E+00    318 1.0E+00   R
   941     10  1.0E+00    976  1.8E-06  1.9E-02  1.0517262E+00    310 1.0E+00 s
   942      8  1.0E+00    977  2.9E-05  1.4E-02  1.0517067E+00    311 1.0E+00
   943      5  1.0E+00    978  2.2E-05  1.0E-02  1.0516741E+00    307 1.0E+00
   944      6  1.0E+00    979  1.1E-05  8.8E-03  1.0516208E+00    310 1.0E+00
   945      4  1.0E+00    980  1.2E-05  7.0E-03  1.0515787E+00    307 1.0E+00
   946      3  1.0E+00    981  3.4E-05  8.6E-03  1.0515713E+00    309 1.0E+00
   947      5  1.0E+00    982  1.9E-05  4.7E-03  1.0515092E+00    309 1.0E+00
   948      8  1.0E+00    983  1.4E-05  3.7E-03  1.0514373E+00    306 1.0E+00
   949      9  9.9E-02    984  1.4E-05  3.7E-03  1.0514248E+00    302 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   950      7  2.9E-02    985  1.4E-05  3.6E-03  1.0514183E+00    303 1.0E+00
   951      5  5.2E-03    986  1.4E-05  3.6E-03  1.0514168E+00    301 1.0E+00
   952      6  2.0E-03    987  1.4E-05  3.7E-03  1.0514161E+00    304 1.0E+00
   953      5  2.0E-02    988  1.4E-05  3.6E-03  1.0514071E+00    300 1.0E+00
   954      8  2.7E-03    989  1.4E-05  3.6E-03  1.0514059E+00    299 1.0E+00
   955     13  1.9E-03    990  1.4E-05  3.7E-03  1.0514041E+00    307 1.0E+00
   956      7  2.0E-02    991  1.4E-05  3.6E-03  1.0513932E+00    303 1.0E+00
   957      6  1.5E-02    992  1.5E-05  3.6E-03  1.0513848E+00    304 1.0E+00
   958      8  3.0E-02    993  1.5E-05  3.6E-03  1.0513678E+00    301 1.0E+00
   959      8  2.5E-02    994  1.6E-05  3.6E-03  1.0513512E+00    304 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   960      7  4.8E-02    995  1.6E-05  3.8E-03  1.0513217E+00    302 1.0E+00
   961      9  7.3E-03    996  1.6E-05  3.6E-03  1.0513160E+00    304 1.0E+00
   962      7  2.6E-02    997  1.7E-05  3.4E-03  1.0513013E+00    304 1.0E+00
   963     10  1.1E-02    998  1.7E-05  3.5E-03  1.0512935E+00    303 1.0E+00
   964      7  1.8E-02    999  1.7E-05  3.4E-03  1.0512828E+00    303 1.0E+00
   965      5  2.2E-02   1000  1.8E-05  3.4E-03  1.0512688E+00    303 1.0E+00
   966      5  2.4E-02   1001  1.8E-05  3.4E-03  1.0512544E+00    301 1.0E+00
   967      5  5.0E-02   1002  1.9E-05  3.4E-03  1.0512256E+00    303 1.0E+00
   968      3  9.1E-02   1003  2.1E-05  3.2E-03  1.0511792E+00    301 1.0E+00
   969      5  1.8E-01   1004  2.3E-05  4.3E-03  1.0511076E+00    305 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   970      4  2.7E-01   1005  2.1E-05  6.8E-03  1.0510265E+00    302 1.0E+00
   971      5  3.1E-01   1006  1.8E-05  7.5E-03  1.0509724E+00    306 1.0E+00
   972      4  1.0E+00   1007  1.9E-06  3.1E-03  1.0509343E+00    303 1.0E+00
   973      2  1.0E+00   1008  7.5E-06  8.8E-03  1.0508808E+00    302 1.0E+00
   974      1  1.0E+00   1009  8.9E-06  3.5E-03  1.0508229E+00    302 1.0E+00
   975      2  1.0E+00   1010  2.6E-05  4.4E-03  1.0508017E+00    303 1.0E+00
   976      2  1.0E+00   1011  1.1E-05  2.7E-03  1.0507755E+00    302 1.0E+00
   977      1  1.0E+00   1012  1.0E-05  3.9E-03  1.0507678E+00    302 1.0E+00
   978      1  1.0E+00   1013 (0.0E+00) 3.9E-03  1.0507399E+00    302 1.0E+00
   979      6  4.8E-01   1014 (8.7E-08) 3.5E-03  1.0506947E+00    301 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   980      7  1.4E-01   1015  3.0E-06  2.8E-03  1.0506730E+00    305 1.0E+00
   981      2  1.9E-01   1016  3.3E-06  2.6E-03  1.0506597E+00    304 1.0E+00   R
   982      2  1.0E+00   1017  7.6E-06  3.5E-03  1.0506426E+00    303 1.0E+00 s
   983      1  1.0E+00   1018 (7.1E-07) 1.7E-03  1.0506282E+00    303 1.0E+00
   984      2  1.0E+00   1019 (0.0E+00) 1.6E-03  1.0505999E+00    304 1.0E+00
   985      3  1.0E+00   1020 (0.0E+00) 3.0E-03  1.0505667E+00    306 1.0E+00
   986      5  1.0E+00   1021  2.6E-06  6.2E-03  1.0505526E+00    302 1.0E+00
   987      2  1.0E+00   1022  2.5E-06  3.3E-03  1.0505355E+00    303 1.0E+00
   988      2  1.0E+00   1023 (4.5E-07) 1.6E-03  1.0505208E+00    302 1.0E+00
   989      2  1.0E+00   1024 (0.0E+00) 2.6E-03  1.0504887E+00    303 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
   990      2  1.0E+00   1025 (0.0E+00) 2.9E-03  1.0504455E+00    302 1.0E+00
   991      6  1.0E+00   1026 (0.0E+00) 1.9E-03  1.0504138E+00    305 1.0E+00
   992      6  1.0E+00   1027  1.4E-06  1.0E-03  1.0503962E+00    302 1.0E+00
   993      2  1.0E+00   1028 (6.1E-07) 1.1E-03  1.0503883E+00    301 1.0E+00
   994      3  1.0E+00   1029 (1.1E-07) 1.6E-03  1.0503674E+00    301 1.0E+00
   995      3  1.0E+00   1030 (0.0E+00) 2.4E-03  1.0503444E+00    303 1.0E+00
   996      2  1.0E+00   1031  3.3E-06  2.5E-03  1.0503346E+00    304 1.0E+00
   997      3  1.0E+00   1032  5.5E-06  2.7E-03  1.0503242E+00    302 1.0E+00
   998      1  1.0E+00   1033 (0.0E+00) 2.6E-03  1.0503021E+00    302 1.0E+00
   999      4  1.0E+00   1034 (0.0E+00) 2.4E-03  1.0502848E+00    301 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1000      5  1.0E+00   1035 (0.0E+00) 2.2E-03  1.0502597E+00    301 1.0E+00
  1001      3  1.0E+00   1036 (0.0E+00) 1.9E-03  1.0502259E+00    303 1.0E+00
  1002      6  1.0E+00   1037 (0.0E+00) 3.5E-03  1.0501904E+00    303 1.0E+00
  1003      4  1.0E+00   1038 (7.5E-07) 1.8E-03  1.0501751E+00    300 1.0E+00
  1004      3  1.0E+00   1039 (0.0E+00) 2.5E-03  1.0501334E+00    302 1.0E+00
  1005      2  1.0E+00   1040 (0.0E+00) 3.1E-03  1.0500558E+00    303 1.0E+00
  1006      5  1.0E+00   1041 (0.0E+00) 4.5E-03  1.0499677E+00    307 1.0E+00
  1007      4  1.0E+00   1042 (0.0E+00) 2.8E-02  1.0498697E+00    306 1.0E+00
  1008      8  1.0E+00   1043  3.1E-05  6.0E-03  1.0497217E+00    307 1.0E+00
  1009      2  4.5E-01   1044  3.3E-05  2.5E-03  1.0497046E+00    306 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1010      1  3.8E-01   1045  2.7E-05  2.1E-03  1.0496988E+00    306 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1010      1            1045  2.7E-05  2.0E-03  1.0496988E+00    306 1.0E+00   R
  1011      2  1.0E+00   1046  6.1E-06  1.9E-03  1.0496985E+00    307 1.0E+00 s
  1012      2  1.0E+00   1047  5.1E-06  2.5E-03  1.0496873E+00    306 1.0E+00
  1013      2  4.2E-01   1048  5.0E-06  2.0E-03  1.0496791E+00    307 1.0E+00
  1014      4  1.0E+00   1049  6.2E-06  5.4E-03  1.0496653E+00    304 1.0E+00
  1015      3  1.0E+00   1050  1.4E-05  3.0E-02  1.0496640E+00    304 1.0E+00
  1016      5  3.3E-01   1051  2.9E-05  5.2E-03  1.0496542E+00    308 1.0E+00
  1017      2  3.7E-01   1052  3.6E-05  3.1E-03  1.0496468E+00    307 1.0E+00
  1018      4  1.0E+00   1053  1.5E-05  3.6E-03  1.0496441E+00    308 1.0E+00
  1019      4  1.0E+00   1054  6.7E-06  2.6E-03  1.0496393E+00    305 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1020      3  1.0E+00   1055  1.0E-05  2.8E-03  1.0496337E+00    307 1.0E+00
  1021      3  1.0E+00   1056 (0.0E+00) 1.4E-03  1.0496137E+00    305 1.0E+00
  1022      2  1.0E+00   1057 (0.0E+00) 1.2E-03  1.0495951E+00    304 1.0E+00
  1023      4  1.0E+00   1058 (0.0E+00) 1.8E-03  1.0495856E+00    303 1.0E+00
  1024      3  1.0E+00   1059 (1.7E-07) 2.7E-03  1.0495762E+00    303 1.0E+00
  1025      3  1.0E+00   1060  2.3E-06  2.9E-03  1.0495719E+00    303 1.0E+00
  1026      2  4.6E-01   1061  2.3E-06  2.9E-03  1.0495717E+00    302 1.0E+00
  1027      2  3.8E-01   1062  3.7E-06  2.7E-03  1.0495716E+00    301 1.0E+00
  1028      2  1.6E-01   1063  4.1E-06  2.5E-03  1.0495715E+00    300 1.0E+00
  1029      2  4.8E-06   1064  4.1E-06  2.5E-03  1.0495715E+00    301 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1030      4  1.6E-01   1065  5.2E-06  2.1E-03  1.0495713E+00    300 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1030      6            1065  5.2E-06  2.1E-03  1.0495713E+00    303 1.0E+00   R
  1031      2  1.0E+00   1066 (8.2E-07) 1.8E-03  1.0495705E+00    302 1.0E+00 s
  1032      2  3.6E-02   1067  1.0E-06  1.7E-03  1.0495705E+00    301 1.0E+00
  1033      1  5.0E-02   1068  1.3E-06  1.6E-03  1.0495705E+00    301 1.0E+00
  1033      3            1068  1.3E-06  1.6E-03  1.0495705E+00    303 1.0E+00   R
  1033      4            1068  1.3E-06  1.6E-03  1.0495705E+00    302 1.0E+00   r
  1034      3  5.2E-03   1069  1.3E-06  1.5E-03  1.0495699E+00    304 1.0E+00 s
  1035      1  1.0E+00   1070  2.2E-06  2.0E-03  1.0495634E+00    304 1.0E+00
  1036      2  2.5E-01   1071  3.6E-06  1.5E-03  1.0495606E+00    305 1.0E+00
  1037      3  3.2E-01   1072  3.9E-06  1.7E-03  1.0495601E+00    305 1.0E+00
  1038      2  2.7E-01   1073  5.0E-06  9.5E-04  1.0495599E+00    306 1.0E+00
  1039      2  2.8E-01   1074  4.6E-06  9.5E-04  1.0495595E+00    305 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1040      2  1.1E-01   1075  4.8E-06  9.3E-04  1.0495590E+00    306 1.0E+00
  1041      2  3.4E-01   1076  4.5E-06  1.3E-03  1.0495577E+00    305 1.0E+00
  1042      1  5.0E-01   1077  3.9E-06  1.4E-03  1.0495558E+00    305 1.0E+00
  1043      1  4.3E-01   1078  4.4E-06  2.0E-03  1.0495533E+00    305 1.0E+00
  1044      2  1.0E+00   1079  6.6E-06  4.9E-03  1.0495449E+00    304 1.0E+00
  1045      3  1.0E+00   1080  7.9E-06  4.2E-03  1.0495417E+00    306 1.0E+00
  1046      3  1.0E+00   1081  7.3E-06  3.1E-03  1.0495265E+00    306 1.0E+00
  1047      1  1.0E+00   1082  1.2E-05  4.3E-03  1.0495230E+00    306 1.0E+00
  1048      2  1.0E+00   1083  1.3E-05  5.7E-03  1.0495198E+00    305 1.0E+00
  1049      3  3.9E-01   1084  1.2E-05  3.8E-03  1.0495066E+00    307 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1050      1  1.0E+00   1085  9.0E-06  3.5E-03  1.0494947E+00    307 1.0E+00
  1051      3  1.0E+00   1086  5.8E-06  3.3E-03  1.0494796E+00    305 1.0E+00
  1052      5  1.6E-01   1087  6.5E-06  2.6E-03  1.0494736E+00    307 1.0E+00
  1053      1  4.1E-01   1088  7.1E-06  2.2E-03  1.0494661E+00    307 1.0E+00
  1054      1  3.6E-01   1089  9.5E-06  3.5E-03  1.0494585E+00    307 1.0E+00
  1055      3  1.0E+00   1090  1.5E-05  3.6E-03  1.0494508E+00    307 1.0E+00
  1056      1  1.0E+00   1091  1.2E-05  5.7E-03  1.0494334E+00    307 1.0E+00
  1057      4  1.0E+00   1092  3.0E-05  6.8E-03  1.0493966E+00    308 1.0E+00
  1058      2  1.0E+00   1093  2.3E-05  5.4E-03  1.0493592E+00    307 1.0E+00
  1059      1  1.0E+00   1094  1.2E-05  4.1E-03  1.0493519E+00    307 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1060      1  1.0E+00   1095  2.0E-05  5.3E-03  1.0493428E+00    307 1.0E+00
  1061      1  1.0E+00   1096  1.4E-05  3.5E-03  1.0493232E+00    307 1.0E+00
  1062      3  1.0E+00   1097  1.7E-05  4.0E-03  1.0493129E+00    305 1.0E+00
  1063      2  1.0E+00   1098  1.6E-05  3.2E-03  1.0492966E+00    306 1.0E+00
  1064      2  1.0E+00   1099  1.6E-05  5.5E-03  1.0492805E+00    305 1.0E+00
  1065      3  1.0E+00   1100  1.1E-05  3.7E-03  1.0492551E+00    303 1.0E+00
  1066      2  1.0E+00   1101  8.4E-06  3.6E-03  1.0492331E+00    302 1.0E+00
  1067      2  1.0E+00   1102  1.0E-05  4.1E-03  1.0492186E+00    303 1.0E+00
  1068      5  1.0E+00   1103  4.6E-06  4.4E-03  1.0491784E+00    307 1.0E+00
  1069      2  1.0E+00   1104  1.7E-05  1.4E-02  1.0491616E+00    306 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1070      4  1.0E+00   1105  1.4E-05  1.9E-03  1.0491025E+00    307 1.0E+00
  1071      3  1.0E+00   1106 (0.0E+00) 2.3E-03  1.0490624E+00    309 1.0E+00
  1072      2  1.0E+00   1107 (0.0E+00) 1.7E-03  1.0489813E+00    308 1.0E+00
  1073      5  1.0E+00   1108 (0.0E+00) 2.0E-03  1.0488662E+00    308 1.0E+00
  1074      8  1.0E+00   1109 (0.0E+00) 1.4E-02  1.0487089E+00    313 1.0E+00   R
  1075      3  1.0E+00   1110  1.1E-05  3.8E-03  1.0486649E+00    313 1.0E+00 s
