,rho_0,xi,gamma,log10(zeta),num_stiff,material,eig_FEA,eig_CF,time
0,2.578925,1.298167,4.535108,-2.886446,1,hexcelIM7,8.527695,7.375686,61.684425
0,2.089225,1.298169,4.535065,-2.886446,1,hexcelIM7,9.402777,7.375681,60.188053
0,1.692681,1.218961,4.535102,-2.886446,2,hexcelIM7,11.322617,7.270528,88.838245
0,1.371348,0.385106,4.535067,-2.886446,2,hexcelIM7,13.359924,6.137341,53.660121
0,1.111003,1.218960,4.535108,-2.886446,2,hexcelIM7,19.367960,7.270528,56.438388
0,0.900087,1.128146,4.535106,-2.886446,3,hexcelIM7,26.203682,8.824567,82.358531
0,0.729214,1.128146,4.535106,-2.886446,3,hexcelIM7,33.493017,13.444773,62.406575
0,0.590779,1.218960,4.535109,-2.886446,3,hexcelIM7,39.298998,20.831282,52.368666
0,0.478636,1.218957,4.535137,-2.886446,3,hexcelIM7,48.247930,31.736281,55.640432
0,0.387754,1.218963,4.535076,-2.886446,3,hexcelIM7,91.312787,48.356342,53.198976
0,0.314138,1.218970,4.535006,-2.886446,3,hexcelIM7,79.232997,73.675766,52.905731
0,4.408592,0.315418,9.632557,-1.643433,1,solvay5320,8.672701,7.021610,111.254923
0,4.849820,0.831256,6.639520,-1.643433,1,solvay5320,6.243964,7.148366,65.545771
0,1.618755,0.916184,0.000079,-1.643433,1,solvay5320,6.138702,5.497497,78.780710
0,1.618741,0.916184,0.000077,-1.643433,1,solvay5320,6.138354,5.497496,79.207705
0,1.549454,0.839468,6.277718,-1.643433,1,solvay5320,14.013513,7.095553,46.543705
0,1.546271,0.836439,6.413924,-1.643433,1,solvay5320,14.035449,7.115716,51.483021
0,1.692687,0.449002,6.639495,-1.643433,2,solvay5320,11.426775,6.669622,65.560065
0,1.358882,0.645729,6.569010,-1.643433,2,solvay5320,15.430111,6.903193,36.837617
0,7.388993,0.551980,8.423253,-3.577934,1,victrexAE,7.395324,7.104281,43.253422
0,5.986279,0.551973,8.423253,-3.577934,1,victrexAE,7.647324,7.104272,42.525758
0,4.849848,0.551967,8.423253,-3.577934,1,victrexAE,7.790694,7.104265,39.315845
0,3.929150,0.551966,8.423253,-3.577934,1,victrexAE,8.461768,7.104264,41.239793
0,3.183242,0.551961,8.423253,-3.577934,1,victrexAE,8.914359,7.104259,39.951439
0,2.244944,0.605791,6.481064,-3.577934,2,victrexAE,10.220853,6.836821,71.135676
0,2.089273,0.553281,6.545323,-3.577934,2,victrexAE,10.993231,6.782633,57.072802
0,1.692665,0.553274,6.545323,-3.577934,2,victrexAE,14.326318,6.782625,55.016404
0,1.371335,0.553271,6.545323,-3.577934,2,victrexAE,19.561923,6.782621,53.949303
0,1.111003,0.554329,5.578305,-3.577934,3,victrexAE,25.877686,6.595464,87.668686
0,0.900089,0.555239,4.973735,-3.577934,4,victrexAE,33.369846,7.984925,93.444114
0,0.729216,0.556046,4.552435,-3.577934,5,victrexAE,42.300551,11.990503,91.564999
0,0.482624,0.603274,4.932961,-3.577934,5,victrexAE,68.433588,28.012343,63.936839
0,0.466045,0.562474,4.972837,-3.577934,5,victrexAE,69.681619,29.828033,59.279259
0,0.387759,0.555241,4.973735,-3.577934,5,victrexAE,78.357956,43.024749,62.806865
0,0.314146,0.555241,4.973735,-3.577934,5,victrexAE,91.174746,65.550684,63.898436
0,0.254544,0.941543,0.071289,-3.577934,7,victrexAE,86.988610,86.124898,129.978866
0,0.206192,0.941541,0.071482,-3.577934,7,victrexAE,127.249919,131.255180,72.904079
0,0.167093,0.941613,0.063615,-3.577934,7,victrexAE,181.509807,199.738677,76.851646
0,7.389010,0.899953,13.552623,-4.806935,1,hexcelIM7,8.886025,8.166617,29.193315
0,5.986298,0.899949,13.552704,-4.806935,1,hexcelIM7,9.018018,8.166622,30.358103
0,4.849849,0.899951,13.552661,-4.806935,1,hexcelIM7,9.473087,8.166619,30.561355
0,3.929134,0.415357,13.551920,-4.806935,1,hexcelIM7,9.747190,7.660707,28.656416
0,3.183225,0.415397,13.552559,-4.806935,1,hexcelIM7,10.340499,7.660826,28.157733
0,2.134048,0.773629,10.131134,-4.806935,3,hexcelIM7,14.302829,7.611203,85.586385
0,2.024819,0.696487,10.363242,-4.806935,3,hexcelIM7,15.518803,7.555852,59.078025
0,1.692654,0.674960,10.374316,-4.806935,3,hexcelIM7,20.611728,7.533211,56.751294
0,1.371299,0.674984,10.374316,-4.806935,3,hexcelIM7,29.596179,7.533238,58.974849
0,1.111000,0.674948,10.374316,-4.806935,3,hexcelIM7,40.100119,7.533198,54.577926
0,0.900088,0.674186,12.175615,-4.806935,3,hexcelIM7,42.701284,9.585575,55.725994
0,0.729224,0.674219,12.175615,-4.806935,3,hexcelIM7,49.079249,14.603878,73.688987
0,0.452822,0.750447,7.323303,-4.806935,7,hexcelIM7,147.418378,34.937544,172.003647
0,0.438742,0.704541,7.405031,-4.806935,7,hexcelIM7,153.994217,36.995004,63.753426
0,0.387748,0.677642,7.045575,-4.806935,8,hexcelIM7,187.461775,46.740066,95.551567
0,0.254508,0.677634,7.045575,-4.806935,9,hexcelIM7,273.044154,108.489207,28.505094
0,2.700184,0.817635,3.856538,-2.389034,1,hexcelIM7,6.883387,6.579999,73.153270
0,2.701079,0.817593,3.857346,-2.389034,1,hexcelIM7,6.883183,6.580126,77.674783
0,2.699516,0.817636,3.856501,-2.389034,1,hexcelIM7,6.883647,6.579993,77.009937
0,2.698253,0.817635,3.856526,-2.389034,1,hexcelIM7,6.884157,6.579997,74.340544
0,0.581892,0.817685,3.855557,-2.389034,2,hexcelIM7,20.955753,19.432630,113.330515
0,0.581818,0.817646,3.856308,-2.389034,2,hexcelIM7,20.958164,19.437866,86.869582
0,0.581854,0.817633,3.856564,-2.389034,2,hexcelIM7,20.956906,19.435628,76.470879
0,0.581827,0.817631,3.856605,-2.389034,2,hexcelIM7,20.957801,19.437393,76.517868
0,0.580661,0.817968,3.850060,-2.389034,2,hexcelIM7,20.981778,19.512493,75.928223
0,0.581665,0.817635,3.856530,-2.389034,2,hexcelIM7,20.946039,19.448193,77.791068
0,0.581888,0.817592,3.857368,-2.389034,2,hexcelIM7,20.955607,19.433734,73.425417
0,0.523145,0.661195,3.776516,-2.389034,4,hexcelIM7,24.322430,23.163801,149.334915
0,7.389005,1.499371,0.105183,-3.780912,1,torayBT250E,6.506027,6.591607,17.280871
0,5.986285,1.499371,0.105184,-3.780912,1,torayBT250E,6.531224,6.591607,19.344484
0,4.849848,1.499371,0.105173,-3.780912,1,torayBT250E,6.598264,6.591604,18.128887
0,3.929153,1.499371,0.105184,-3.780912,1,torayBT250E,6.748267,6.591607,14.944163
0,3.183230,1.499371,0.105173,-3.780912,1,torayBT250E,6.888360,6.591604,15.337562
0,2.578976,1.499371,0.105183,-3.780912,1,torayBT250E,7.241991,6.591607,15.423217
0,2.089243,1.499371,0.105182,-3.780912,1,torayBT250E,7.674296,6.591607,16.048026
0,1.692681,1.499371,0.105173,-3.780912,1,torayBT250E,8.166858,6.591604,17.172480
0,1.371336,1.499371,0.105184,-3.780912,1,torayBT250E,9.131412,6.591607,14.145115
0,1.111002,1.499371,0.105183,-3.780912,1,torayBT250E,10.835805,6.591607,13.393423
0,0.900089,1.499371,0.105183,-3.780912,1,torayBT250E,13.671441,8.136170,13.872289
0,0.729217,1.499371,0.105184,-3.780912,1,torayBT250E,18.252651,12.395891,13.445953
0,0.590777,1.499371,0.105172,-3.780912,1,torayBT250E,25.527940,18.886146,15.918803
0,0.478620,1.499371,0.105171,-3.780912,1,torayBT250E,36.755286,28.774637,16.520935
0,0.387755,1.499371,0.105183,-3.780912,1,torayBT250E,52.780811,43.840568,14.085350
0,0.314145,1.499371,0.105183,-3.780912,1,torayBT250E,74.588717,66.792844,13.287416
0,0.254508,1.498990,0.080609,-3.780912,5,torayBT250E,109.780796,101.619597,86.585401
0,0.206192,1.498990,0.080609,-3.780912,5,torayBT250E,161.305301,154.823241,30.575585
0,0.167049,1.498990,0.080610,-3.780912,5,torayBT250E,235.966302,235.881748,33.178194
0,0.135336,1.498796,0.105189,-3.780912,5,torayBT250E,351.826180,359.834676,29.517165
0,7.389066,0.541549,0.519319,-3.795084,1,hexcelIM7,5.007561,5.038870,36.008384
0,5.975165,0.541551,0.515609,-3.795084,1,hexcelIM7,4.994823,5.037001,34.728172
0,4.849787,0.541550,0.517167,-3.795084,1,hexcelIM7,5.052924,5.037786,18.143439
0,3.929138,0.541549,0.519443,-3.795084,1,hexcelIM7,5.089937,5.038932,15.904102
0,3.183200,0.541552,0.514969,-3.795084,1,hexcelIM7,5.227146,5.036678,16.410713
0,2.578926,0.541553,0.513479,-3.795084,1,hexcelIM7,5.383810,5.035926,15.362135
0,2.089335,0.541550,0.517730,-3.795084,1,hexcelIM7,5.896077,5.038070,14.711928
0,1.692771,0.541552,0.515044,-3.795084,1,hexcelIM7,6.030933,5.036716,15.263557
0,1.371757,0.541552,0.515321,-3.795084,1,hexcelIM7,6.609630,5.036855,13.820719
0,1.110983,0.541550,0.518389,-3.795084,1,hexcelIM7,7.933391,5.038402,14.106335
0,0.900087,0.541549,0.519322,-3.795084,1,hexcelIM7,10.441095,6.219620,13.998646
0,0.729211,0.541550,0.518391,-3.795084,1,hexcelIM7,14.821038,9.475151,13.472465
0,0.590778,0.541552,0.514992,-3.795084,1,hexcelIM7,21.760624,14.430995,13.881838
0,0.478624,0.541550,0.518390,-3.795084,1,hexcelIM7,30.143371,21.993947,14.747036
0,0.387763,0.541550,0.518388,-3.795084,1,hexcelIM7,77.845826,33.508870,27.276331
0,0.314155,0.540954,0.525335,-3.795084,3,hexcelIM7,70.960521,51.074936,55.749223
0,0.254500,0.540954,0.525334,-3.795084,3,hexcelIM7,107.183553,77.825411,29.447169
0,0.206192,0.541119,0.525342,-3.795084,3,hexcelIM7,259.934525,118.572080,26.901922
0,0.167048,0.540683,0.525347,-3.795084,5,hexcelIM7,225.747171,180.621594,55.120455
0,0.135335,0.540461,0.525347,-3.795084,7,hexcelIM7,326.479329,275.165387,54.347519
0,7.389046,1.513587,1.105271,-2.688764,1,victrexAE,6.598799,6.922934,16.569730
0,5.986298,1.513587,1.105271,-2.688764,1,victrexAE,6.633828,6.922934,15.263482
0,4.849852,1.513588,1.105264,-2.688764,1,victrexAE,6.702386,6.922932,15.274062
0,3.929144,1.513587,1.105271,-2.688764,1,victrexAE,6.872759,6.922934,14.704289
0,3.183342,1.513588,1.105264,-2.688764,1,victrexAE,7.047662,6.922932,15.035993
0,2.578980,1.513587,1.105270,-2.688764,1,victrexAE,7.563933,6.922933,14.574908
0,2.088936,1.513588,1.105261,-2.688764,1,victrexAE,7.850181,6.922931,14.963234
0,1.692684,1.513587,1.105272,-2.688764,1,victrexAE,8.453903,6.922934,19.221651
0,1.371341,1.513587,1.105271,-2.688764,1,victrexAE,9.674825,6.922934,15.620149
0,1.111002,1.513587,1.105270,-2.688764,1,victrexAE,11.776747,6.922933,14.846079
0,0.900097,1.513588,1.105264,-2.688764,1,victrexAE,15.145918,8.544997,13.422886
0,0.729214,1.497042,1.105272,-2.688764,2,victrexAE,22.806521,12.970723,42.728358
0,0.590778,1.490495,1.105272,-2.688764,3,victrexAE,30.964336,19.732547,39.543803
0,7.388915,1.281316,1.905648,-2.098471,1,victrexAE,6.263467,6.780955,16.060143
0,5.986296,1.281315,1.905672,-2.098471,1,victrexAE,6.283295,6.780960,17.071724
0,4.849837,1.281316,1.905650,-2.098471,1,victrexAE,6.373350,6.780955,14.599594
0,3.929147,1.281317,1.905541,-2.098471,1,victrexAE,6.523344,6.780929,15.589313
0,3.183271,1.281317,1.905541,-2.098471,1,victrexAE,6.672892,6.780929,13.496064
0,2.578933,1.281316,1.905650,-2.098471,1,victrexAE,7.140019,6.780955,14.788158
0,2.089618,1.281317,1.905546,-2.098471,1,victrexAE,7.387301,6.780930,13.834563
0,1.692628,1.281316,1.905650,-2.098471,1,victrexAE,7.928243,6.780955,14.108518
0,1.371339,1.281315,1.905673,-2.098471,1,victrexAE,9.034159,6.780961,13.367453
0,1.111002,1.261855,1.905675,-2.098471,1,victrexAE,11.891462,6.751489,27.095253
0,0.900087,1.281315,1.905677,-2.098471,1,victrexAE,13.828981,8.369931,28.613050
0,0.729220,1.281317,1.905541,-2.098471,1,victrexAE,18.173032,12.751800,27.113106
0,0.590778,1.281315,1.905677,-2.098471,1,victrexAE,24.356724,19.428677,26.750789
0,0.478625,1.281315,1.905673,-2.098471,1,victrexAE,31.971650,29.600646,24.742743
0,0.387718,1.281316,1.905649,-2.098471,1,victrexAE,63.366746,45.108479,29.978786
0,0.314146,1.281315,1.905670,-2.098471,1,victrexAE,75.103626,68.711346,28.708395
0,7.389115,0.677366,3.010417,-2.971306,1,solvayMTM45,5.912229,6.165806,16.002339
0,5.986067,0.677365,3.010465,-2.971306,1,solvayMTM45,5.917899,6.165819,16.295932
0,4.849805,0.677365,3.010465,-2.971306,1,solvayMTM45,5.967723,6.165819,16.679399
0,3.929074,0.677364,3.010765,-2.971306,1,solvayMTM45,6.178371,6.165899,14.481208
0,3.183215,0.677364,3.010767,-2.971306,1,solvayMTM45,6.330952,6.165899,14.131746
0,2.578919,0.677365,3.010466,-2.971306,1,solvayMTM45,6.933729,6.165819,13.510031
0,2.089338,0.669607,3.010238,-2.971306,1,solvayMTM45,7.481266,6.154195,29.798894
0,1.692709,0.662804,3.010342,-2.971306,2,solvayMTM45,8.831640,6.144080,44.930181
0,1.370543,0.662805,3.010265,-2.971306,2,solvayMTM45,11.304743,6.144060,29.267703
0,1.111000,0.662803,3.010384,-2.971306,2,solvayMTM45,15.445267,6.144091,30.559252
0,0.900084,0.656791,3.010362,-2.971306,3,solvayMTM45,22.139913,7.572813,44.542373
0,0.729207,0.656793,3.010230,-2.971306,3,solvayMTM45,29.952649,11.537685,28.625828
0,0.590777,0.651360,3.010390,-2.971306,4,solvayMTM45,40.038321,17.555031,44.008248
0,0.478625,0.651360,3.010368,-2.971306,4,solvayMTM45,53.385400,26.745989,25.538911
0,0.387764,0.651360,3.010368,-2.971306,4,solvayMTM45,71.846996,40.748757,26.743248
0,0.314164,0.651360,3.010380,-2.971306,4,solvayMTM45,92.069375,62.077697,32.851289
0,0.254483,0.651363,3.010249,-2.971306,4,solvayMTM45,120.696907,94.608639,28.145107
0,0.206185,0.646365,3.010281,-2.971306,5,solvayMTM45,173.509012,143.947289,38.833873
0,7.389187,0.592232,4.535102,-2.069630,1,hexcelIM7,5.909356,6.421700,16.437987
0,5.985803,0.592232,4.535086,-2.069630,1,hexcelIM7,5.989496,6.421697,14.974315
0,4.849838,0.592232,4.535106,-2.069630,1,hexcelIM7,6.013211,6.421701,14.675113
0,3.929060,0.592233,4.535061,-2.069630,1,hexcelIM7,6.156499,6.421691,15.526256
0,3.183224,0.569150,4.535107,-2.069630,1,hexcelIM7,6.617919,6.390035,29.872298
0,2.578917,0.569150,4.535103,-2.069630,1,hexcelIM7,7.032221,6.390034,29.137353
0,2.089371,0.569150,4.535087,-2.069630,1,hexcelIM7,7.468048,6.390030,28.606196
0,1.692701,0.546549,4.535111,-2.069630,2,hexcelIM7,8.741048,6.359018,41.881115
0,1.371419,0.546548,4.535145,-2.069630,2,hexcelIM7,10.795325,6.359024,28.940677
0,1.110981,0.546550,4.535089,-2.069630,2,hexcelIM7,13.912189,6.359013,27.745404
0,0.900082,0.569150,4.535100,-2.069630,2,hexcelIM7,16.172421,7.887488,51.692562
0,0.729211,0.546550,4.535102,-2.069630,3,hexcelIM7,22.822117,11.958681,39.202819
0,7.389365,0.425219,6.639508,-3.641645,1,hexcelIM7,6.387317,6.639925,16.770050
0,5.381947,0.415968,6.609116,-3.641645,1,hexcelIM7,6.741192,6.622562,46.894220
0,4.849090,0.415843,6.639477,-3.641645,1,hexcelIM7,6.878730,6.628218,36.486658
0,3.929107,0.399424,6.639513,-3.641645,3,hexcelIM7,6.956329,6.607746,105.620759
0,1.182320,0.432723,0.017663,-3.641645,3,hexcelIM7,6.183979,4.532239,75.275653
0,2.578914,0.392028,6.639510,-3.641645,4,hexcelIM7,8.092022,6.598526,86.183405
0,1.132308,0.396572,6.213990,-3.641645,4,hexcelIM7,24.148582,6.520783,64.369433
0,1.114794,0.384535,6.214863,-3.641645,6,hexcelIM7,24.826319,6.505696,123.041367
0,1.110878,0.381694,6.405164,-3.641645,6,hexcelIM7,25.424232,6.539960,68.564824
0,1.105414,0.378123,6.633263,-3.641645,6,hexcelIM7,26.171514,6.579995,41.661564
0,0.900074,0.371186,6.639512,-3.641645,7,hexcelIM7,35.977396,8.112934,80.800558
0,0.254816,0.432711,0.035603,-3.641645,9,hexcelIM7,73.109516,69.981038,36.766200
0,0.254811,0.432711,0.035645,-3.641645,9,hexcelIM7,73.116137,69.984182,37.572955
0,0.387761,0.364337,6.639543,-3.641645,9,hexcelIM7,137.109251,43.655820,16.237394
0,0.236470,0.372611,6.239471,-3.641645,9,hexcelIM7,229.483155,116.161840,30.498712
0,0.234730,0.367179,6.507486,-3.641645,9,hexcelIM7,231.799753,118.730614,36.545524
0,0.206187,0.364338,6.639491,-3.641645,9,hexcelIM7,259.693507,154.400399,13.977052
0,0.167047,0.364337,6.639524,-3.641645,9,hexcelIM7,326.581984,235.230994,13.794311
0,7.388972,0.128893,9.544106,-4.098242,1,solvayMTM45,7.115761,6.800251,31.004471
0,5.986304,0.399809,9.544042,-4.098242,1,solvayMTM45,7.214171,7.103182,34.503373
0,4.849848,0.128890,9.543986,-4.098242,1,solvayMTM45,7.368258,6.800228,31.613775
0,3.929276,0.399804,9.544337,-4.098242,1,solvayMTM45,7.949837,7.103222,33.551970
0,3.183217,0.399809,9.544046,-4.098242,1,solvayMTM45,8.473843,7.103183,28.995916
0,2.578883,0.331226,9.544308,-4.098242,2,solvayMTM45,9.421469,7.025756,45.785912
0,2.089303,0.218803,9.544081,-4.098242,2,solvayMTM45,11.635897,6.899769,27.160044
0,1.692682,0.332250,8.124231,-4.098242,3,solvayMTM45,14.517299,6.795709,51.329683
0,1.371343,0.332250,8.124231,-4.098242,3,solvayMTM45,20.459808,6.795709,36.646796
0,1.111004,0.332238,8.124404,-4.098242,3,solvayMTM45,28.132577,6.795724,37.891336
0,0.690543,0.320733,6.288444,-4.098242,6,solvayMTM45,49.153561,13.505146,121.651288
0,0.664232,0.296771,6.424890,-4.098242,6,solvayMTM45,52.385099,14.590525,60.980824
0,0.590755,0.278531,6.454896,-4.098242,6,solvayMTM45,61.898816,18.397786,57.389545
0,0.478619,0.278786,6.079157,-4.098242,7,solvayMTM45,82.053242,27.693224,82.805875
0,0.387759,0.278785,6.079157,-4.098242,7,solvayMTM45,102.434610,42.191954,56.359340
0,0.314146,0.278808,6.079157,-4.098242,7,solvayMTM45,124.662885,64.282386,56.266325
0,0.254509,0.279031,5.774483,-4.098242,9,solvayMTM45,174.122696,96.942183,98.871495
0,0.148825,0.320954,5.627552,-4.098242,9,solvayMTM45,262.589188,284.518007,28.772677
0,7.387176,0.921067,9.423033,-3.279423,1,victrexAE,7.746477,7.682651,50.224488
0,5.986220,0.920896,9.423034,-3.279423,1,victrexAE,7.974856,7.682455,51.616096
0,4.849727,0.920927,9.423034,-3.279423,1,victrexAE,8.067339,7.682491,45.942926
0,3.929136,0.920887,9.423034,-3.279423,1,victrexAE,8.693321,7.682445,42.537669
0,3.183228,0.920885,9.423034,-3.279423,1,victrexAE,9.153889,7.682443,45.424694
0,2.057733,1.536301,1.465468,-3.279423,3,victrexAE,8.640979,7.053009,111.846943
0,0.438483,1.501206,1.903431,-3.279423,5,victrexAE,67.881437,36.974425,143.254940
0,0.439033,1.500987,1.907132,-3.279423,5,victrexAE,67.791206,36.884782,73.760859
0,0.438892,1.501006,1.906823,-3.279423,5,victrexAE,67.820344,36.908195,77.161951
0,0.438852,1.501009,1.906772,-3.279423,5,victrexAE,67.828677,36.914835,74.711091
0,0.439017,1.500987,1.907135,-3.279423,5,victrexAE,67.794636,36.887363,71.702960
0,0.438683,1.501013,1.906703,-3.279423,5,victrexAE,67.866553,36.943229,73.366247
0,0.438416,1.501012,1.906710,-3.279423,5,victrexAE,67.927370,36.988339,70.954665
0,0.441273,1.519883,1.698706,-3.279423,5,victrexAE,64.270584,36.394761,68.622543
0,7.227725,0.869141,9.896058,-3.196571,1,hexcelIM7,7.694256,7.687682,69.687558
0,5.986204,0.861113,9.896965,-3.196571,1,hexcelIM7,7.905464,7.678674,57.045884
0,4.849711,0.861131,9.896965,-3.196571,1,hexcelIM7,7.999250,7.678695,59.161927
0,3.929134,0.861108,9.896965,-3.196571,1,hexcelIM7,8.617856,7.678668,56.836083
0,3.183224,0.861104,9.896965,-3.196571,1,hexcelIM7,9.079359,7.678664,56.796819
0,2.578916,0.861104,9.896965,-3.196571,1,hexcelIM7,9.852128,7.678664,54.476920
0,2.000635,1.440245,1.406752,-3.196571,3,hexcelIM7,8.454245,6.891459,141.032381
0,1.692533,1.440241,1.406906,-3.196571,3,hexcelIM7,9.337446,6.891493,76.364550
0,1.371135,1.440243,1.406829,-3.196571,3,hexcelIM7,11.359243,6.891476,73.018255
0,1.111002,1.440240,1.406924,-3.196571,3,hexcelIM7,14.761395,6.891497,72.826832
0,0.429836,1.426896,1.635599,-3.196571,4,hexcelIM7,63.007767,37.514968,109.412351
0,0.429766,1.426890,1.635764,-3.196571,4,hexcelIM7,63.024072,37.527336,73.840305
0,0.429718,1.426890,1.635758,-3.196571,4,hexcelIM7,63.034444,37.535777,101.762453
0,0.429521,1.426897,1.635567,-3.196571,4,hexcelIM7,63.074559,37.570097,73.272727
0,0.387747,1.411411,1.843537,-3.196571,5,hexcelIM7,76.857620,46.298064,113.950827
0,0.314134,1.411412,1.843518,-3.196571,5,hexcelIM7,104.985301,70.539287,84.488723
0,7.389038,0.930975,0.105128,-2.998885,1,victrexAE,5.358359,5.576326,18.319336
0,5.986302,0.930975,0.105132,-2.998885,1,victrexAE,5.387583,5.576328,19.811560
0,4.849862,0.930975,0.105135,-2.998885,1,victrexAE,5.437871,5.576329,17.671250
0,3.929172,0.930975,0.105132,-2.998885,1,victrexAE,5.508805,5.576328,16.061713
0,3.183239,0.930975,0.105163,-2.998885,1,victrexAE,5.659115,5.576342,22.771179
0,2.578910,0.930975,0.105170,-2.998885,1,victrexAE,5.829880,5.576345,15.074143
0,2.089309,0.930975,0.105132,-2.998885,1,victrexAE,6.297934,5.576328,21.290449
0,1.692679,0.930975,0.105132,-2.998885,1,victrexAE,6.562475,5.576328,17.054707
0,1.371342,0.930975,0.105169,-2.998885,1,victrexAE,7.111604,5.576345,14.602745
0,1.111003,0.930975,0.105163,-2.998885,1,victrexAE,8.234908,5.576342,15.255232
0,0.900093,0.930975,0.105132,-2.998885,1,victrexAE,10.280753,6.882939,14.284115
0,0.729224,0.930975,0.105130,-2.998885,1,victrexAE,13.770072,10.486384,28.687759
0,0.590692,0.930975,0.105132,-2.998885,1,victrexAE,19.441596,15.981800,17.484295
0,0.478595,0.930975,0.104972,-2.998885,1,victrexAE,27.951707,24.344829,14.454199
0,0.387758,0.930975,0.105132,-2.998885,1,victrexAE,38.903241,37.087364,13.962676
0,0.314146,0.930975,0.105134,-2.998885,1,victrexAE,52.966975,56.504641,14.315436
0,0.254509,0.930975,0.105132,-2.998885,1,victrexAE,73.720826,86.088029,29.516825
0,0.206193,0.930975,0.105128,-2.998885,1,victrexAE,103.024506,131.159820,27.719973
0,0.167048,0.930975,0.105166,-2.998885,1,victrexAE,157.078097,199.831871,27.043045
0,5.004981,0.378068,0.524761,-1.538386,1,solvayMTM45,4.529656,4.725000,40.046666
0,1.078937,0.378449,0.000186,-1.538386,1,solvayMTM45,5.936828,4.404341,44.319355
0,1.078936,0.378449,0.000189,-1.538386,1,solvayMTM45,5.936834,4.404343,64.285151
0,1.078934,0.378449,0.000179,-1.538386,1,solvayMTM45,5.936837,4.404336,42.216132
0,1.078935,0.378449,0.000187,-1.538386,1,solvayMTM45,5.936837,4.404342,50.009082
0,1.078391,0.378070,0.523050,-1.538386,1,solvayMTM45,6.619452,4.724060,36.535752
0,1.078929,0.378449,0.000181,-1.538386,1,solvayMTM45,5.936858,4.404338,37.259167
0,1.078929,0.378449,0.000190,-1.538386,1,solvayMTM45,5.936862,4.404344,37.723758
0,1.078368,0.378067,0.525245,-1.538386,1,solvayMTM45,6.622014,4.725265,21.597921
0,7.389055,1.084323,1.105272,-4.588729,1,hexcelIM7,6.307637,6.236653,16.654610
0,5.986300,1.084323,1.105272,-4.588729,1,hexcelIM7,6.323504,6.236653,16.678917
0,4.849850,1.084323,1.105273,-4.588729,1,hexcelIM7,6.370001,6.236653,14.980386
0,3.929165,1.084323,1.105277,-4.588729,1,hexcelIM7,6.537154,6.236654,14.500762
0,3.183235,1.084323,1.105273,-4.588729,1,hexcelIM7,6.687837,6.236653,14.391474
0,2.578867,1.084323,1.105273,-4.588729,1,hexcelIM7,7.234593,6.236653,14.140734
0,2.089211,1.084323,1.105296,-4.588729,1,hexcelIM7,7.456900,6.236661,14.366826
0,1.692648,1.084323,1.105297,-4.588729,1,hexcelIM7,8.040729,6.236661,13.955662
0,1.371341,1.084323,1.105272,-4.588729,1,hexcelIM7,9.333086,6.236653,13.286121
0,1.111003,1.084323,1.105272,-4.588729,1,hexcelIM7,11.685110,6.236653,12.925018
0,0.900108,1.084323,1.105297,-4.588729,1,hexcelIM7,15.598761,7.697737,13.255323
0,0.729214,1.078424,1.105272,-4.588729,3,hexcelIM7,29.457642,11.710219,58.707869
0,0.590792,1.078424,1.105277,-4.588729,3,hexcelIM7,40.137057,17.840428,27.706942
0,0.478584,1.075645,1.105550,-4.588729,5,hexcelIM7,57.601622,27.167212,54.305291
0,0.387758,1.075648,1.105326,-4.588729,5,hexcelIM7,81.817538,41.384260,29.378930
0,0.314146,1.075648,1.105326,-4.588729,5,hexcelIM7,115.388619,63.051127,27.505957
0,0.254509,1.075648,1.105326,-4.588729,5,hexcelIM7,158.128553,96.062017,26.546908
0,0.206193,1.073540,1.095115,-4.588729,7,hexcelIM7,237.969316,146.194467,53.766942
0,0.167050,1.073556,1.094241,-4.588729,7,hexcelIM7,329.610875,222.724804,26.309354
0,0.135340,1.073540,1.095117,-4.588729,7,hexcelIM7,498.859483,339.331672,27.786575
0,7.388847,1.302717,1.905697,-3.136348,1,solvayMTM45,6.543858,6.813304,15.611857
0,5.986298,1.302717,1.905679,-3.136348,1,solvayMTM45,6.587539,6.813299,15.456801
0,4.849851,1.302717,1.905682,-3.136348,1,solvayMTM45,6.658970,6.813300,15.229314
0,3.929155,1.302717,1.905682,-3.136348,1,solvayMTM45,6.834693,6.813300,14.512450
0,3.183230,1.302717,1.905679,-3.136348,1,solvayMTM45,7.049123,6.813299,15.006055
0,2.579007,1.302717,1.905683,-3.136348,1,solvayMTM45,7.618124,6.813300,18.830656
0,2.089317,1.302717,1.905678,-3.136348,1,solvayMTM45,7.878478,6.813299,14.204444
0,1.692682,1.302717,1.905679,-3.136348,1,solvayMTM45,8.582418,6.813299,14.157391
0,1.371341,1.302717,1.905679,-3.136348,1,solvayMTM45,10.018938,6.813299,14.393150
0,1.111003,1.309258,0.570685,-3.136348,1,solvayMTM45,11.371281,6.431445,44.912482
0,0.900088,1.281010,1.905679,-3.136348,2,solvayMTM45,20.291857,8.369356,38.650232
0,0.507651,1.300045,0.917018,-3.136348,3,solvayMTM45,39.466699,25.334165,79.049096
0,0.501083,1.265281,1.883125,-3.136348,4,solvayMTM45,47.528312,26.886445,65.884931
0,0.478586,1.264340,1.905690,-3.136348,4,solvayMTM45,50.603414,29.493178,26.870748
0,0.387759,1.257171,1.905680,-3.136348,5,solvayMTM45,68.750006,44.855810,43.004619
