,log(xi),log(rho0),log(1+geneps),log(1+10^3*zeta),alpha
91,0.7725492480396772,-0.6745657840234486,0.1978339328067443,0.2323228987123293,-46.20195073917552
92,0.6354079368249705,1.8510682767045843,0.3085337327460755,1.7370455540699523,3.209854197302898
93,0.5949841157380079,-0.8809131432625841,0.218857241117424,0.0407255777392599,-17.78709872627779
94,0.9448032100022186,0.9221093164661336,0.2542071861333557,0.1467646357689309,8.492623749022512
95,0.8121443766025781,0.1286406437902347,0.2833268194650343,1.294223107922336,-21.878431682779638
96,0.5949841157380078,0.9795953615337578,0.218857241117424,3.00802525224522,10.679545714423735
97,0.4672149000772128,-0.7815018621723295,0.2954505066729223,0.5621439949832489,-15.024773813314043
98,0.7725492480396772,0.7732480022946224,0.1978339328067442,0.8721343568924548,3.1364530977548357
99,0.7725492480396772,-2.121904985333992,0.1978339328067443,0.6242360436004817,38.787924475103914
100,0.4096036670137174,-1.753725569483104,0.2246024865235987,3.862861626007717,29.764884928234355
101,0.5949841157380078,-0.4677438397767847,0.218857241117424,0.1479771180132424,-22.245560216382717
102,0.467214900077213,2.327523281754047,0.2954505066729223,1.2859353042257404,-26.531310576026083
103,0.7725492480396772,0.7732480022946224,0.1978339328067442,0.0375175365490397,5.064778977748589
104,0.4096036670137174,2.5760773884095496,0.2246024865235987,2.9472544625525674,-20.19370369637712
105,0.3169333773223824,-0.4678093684898505,0.1887844502130235,3.253999273895732,0.5358189689760607
106,0.7725492480396772,-0.6740911990159209,0.1978339328067442,0.0375175365490397,-46.79309801520736
107,0.3075509566779182,2.3560697965322963,0.2095098939110862,1.8908840104616176,-45.504196294308365
108,0.587899666319604,-0.8481207598426419,0.1889417593897647,3.013282838687367,-14.550149946082065
109,0.587899666319604,-0.8481207598426419,0.1889417593897647,4.176666307829899,-24.68912729395499
110,0.4096036670137174,-0.6804358145391728,0.2246024865235987,1.8636026698295796,-16.255686134282595
111,0.9448032100022186,1.3475817037708553,0.2542071861333556,0.9278549689754446,18.008144572446618
112,0.5949841157380078,-1.1914134404320569,0.218857241117424,1.012347641763617,-3.7764114888490847
113,0.4123531369879638,1.1498753223226714,0.1957386913429714,0.3715741023863375,-15.779387997069941
114,0.889893462989231,1.7346952584427848,0.1808324528917347,0.0380380967671809,30.693777960002524
115,0.9448032100022186,-0.4615922978673237,0.2542071861333556,0.0411367898072313,-60.80422801735372
116,0.4096036670137174,-1.7659402155220805,0.2246024865235987,0.9720599614162988,32.528899274075826
117,0.7527636213595327,1.1472882161322806,0.1727460914520171,1.7045141163479496,15.854788261528212
118,0.4123531369879638,-1.0211334796431435,0.1957386913429714,0.0401472900419708,11.114281606386918
119,0.4096036670137174,-1.042270614866809,0.2246024865235987,0.9720599614162988,-0.08989662323461353
120,0.4096036670137174,2.2264572341208893,0.2246024865235987,1.6567106714988296,-20.035434681853165
121,0.9448032100022186,-1.9725690861549527,0.2542071861333557,0.0465920740380342,13.261494930525828
122,0.4672149000772128,0.6658373391382142,0.2954505066729223,3.348842596856421,2.4344995843336723
123,0.5949841157380078,1.3414301618613942,0.218857241117424,0.4243589711107529,1.01864314411993
124,0.5949841157380079,0.2045912577203233,0.218857241117424,0.0407255777392599,-10.501286190312879
125,0.6354079368249705,2.2129030770322204,0.3085337327460755,0.8805221595402325,-5.872237545483027
126,0.4096036670137174,-1.7659402155220805,0.2246024865235987,2.9472544625525674,-48.61970250173935
127,0.7725492480396772,2.944256804260436,0.1978339328067442,0.0375175365490397,53.313531568523004
128,0.5949841157380078,0.6177605612061228,0.218857241117424,3.00802525224522,8.122687613432342
129,0.4096036670137174,1.490572987426642,0.2246024865235987,0.9720599614162988,-22.195571857712338
130,0.7527636213595327,-0.6618857855058987,0.1727460914520171,0.3432419972434101,-45.221684172851425
131,0.8121443766025781,0.3318763748085745,0.2833268194650343,0.148888204013589,-11.677202985433635
132,0.3075509566779182,2.084630025670507,0.2095098939110862,5.642990368414016,-9.737862935318002
133,0.5878996663196042,0.2231333774585438,0.1889417593897649,0.0380747738111185,-6.827969635396117
134,0.5878996663196042,1.6704725787690868,0.1889417593897649,0.3551112495329443,2.9011541506848917
135,0.8574564032088596,0.653411823258275,0.1603330335010543,0.3600371235070025,4.056780691658345
136,0.3838821423525833,-0.8361034770481113,0.2618569519739598,0.6946607235978459,-5.184574440122937
137,0.7527636213595327,0.7605680037770731,0.1727460914520173,0.6352498083982916,4.614367985892802
138,0.8121443766025781,2.5028851767743894,0.2833268194650343,0.0473007797301902,10.509840507018922
139,0.4123531369879636,-1.0511931040514977,0.1957386913429714,0.3230906036294769,22.80887323351311
140,0.4123531369879636,0.03431129693141,0.1957386913429714,3.8507336238393073,3.766288666974266
141,0.7527636213595327,0.7854534158046447,0.1727460914520171,2.7669967609620576,8.995051823398095
142,0.3075509566779182,1.7227952253428716,0.2095098939110862,1.2032535404886795,-36.200858458304694
143,0.7725492480396772,0.0491038166318229,0.1978339328067443,0.2323228987123293,-25.082479599992972
144,0.889893462989231,-1.5218179445059377,0.1808324528917347,0.0380380967671809,-13.23865163391266
145,0.3075509566779182,0.2754560240323287,0.2095098939110862,2.1662821306849733,9.033625659059219
146,0.9448032100022186,1.6457789171214052,0.2542071861333557,0.0465920740380342,23.099701046518057
147,0.3075509566779182,-0.0863787762953073,0.2095098939110862,3.2811649549455817,7.683801058242836
148,0.7527636213595327,-1.7473901864888064,0.1727460914520171,2.7669967609620576,-41.22724756131266
149,0.6354079368249707,-1.7523860584334103,0.3085337327460756,0.1827900614118289,30.7275420494872
150,0.5949841157380079,-1.2427479435902204,0.218857241117424,0.1290696635051542,0.3230808747541985
151,0.3169333773223824,2.013830788071568,0.1887844502130235,0.9264514966011632,-36.003893733002165
152,0.5878996663196042,0.9468029781138156,0.1889417593897649,0.880904805386923,-1.3468317741510474
153,0.587899666319604,-1.9336251608255488,0.1889417593897647,1.01587176341555,44.305749200442285
154,0.7527636213595327,0.7605680037770731,0.1727460914520173,0.2372552254464373,5.179756665312368
155,0.8121443766025781,0.6937111751362104,0.2833268194650343,0.148888204013589,-2.4905480396753563
156,0.8574564032088596,1.7389162242411824,0.1603330335010543,0.0386917701470529,30.074897828287593
157,0.9448032100022186,2.369448517776677,0.2542071861333557,0.4213078785756826,21.73097515562315
158,0.4123531369879638,0.4262057216673998,0.1957386913429714,1.782330225576529,-2.1270997723721683
159,0.5949841157380078,1.3414301618613942,0.218857241117424,4.171221431345393,11.575576605887644
160,0.467214900077213,1.2420188807711394,0.2954505066729223,1.2859353042257404,-16.641440806920365
161,0.6354079368249705,-1.767279726571774,0.3085337327460755,1.7370455540699523,31.039984229059257
162,0.4123531369879638,2.95904932396085,0.1957386913429714,2.855644268570789,17.283960719834724
163,0.7725492480396772,-0.3122563986882852,0.1978339328067442,0.3506441501510261,-46.53816001113484
164,0.4096036670137174,-1.0300559688278323,0.2246024865235987,1.6567106714988296,14.761256880107188
165,0.7725492480396772,0.4109386169594589,0.1978339328067443,3.483146017227999,3.2751512171711696
166,0.8121443766025781,0.6937111751362104,0.2833268194650343,0.148888204013589,-2.490548039485847
167,0.3169333773223824,-1.6045172152047904,0.1887844502130235,1.8010996605330252,5.418069040691826
168,0.8574564032088596,1.7389162242411826,0.1603330335010543,0.3600371235070025,28.86918178817072
169,0.8574564032088596,-1.640234005970009,0.1603330335010543,0.4407361365963193,3.1142675735721923
170,0.4123531369879636,2.205320098897224,0.1957386913429714,2.7004828398771163,-8.840019699240893
171,0.5878996663196042,0.5849681777861795,0.1889417593897649,2.804787378634552,0.9590065860099422
172,0.3169333773223824,1.651995987743932,0.1887844502130235,2.876886013298799,-30.529079126193043
173,0.587899666319604,-0.4862859595150057,0.1889417593897647,4.176666307829899,-27.557435731649264
174,0.4123531369879638,0.4262057216673998,0.1957386913429714,0.3715741023863375,-5.713797036636106
175,0.3075509566779182,-0.8100483769505787,0.2095098939110862,0.5325464915562897,31.42560438899723
176,0.5949841157380079,0.9282608583755948,0.218857241117424,0.0407255777392599,-0.690060613893106
177,0.9448032100022186,2.7949209050813977,0.2542071861333556,0.130316842959379,41.91109846743961
178,0.4123531369879636,-0.6893583037238613,0.1957386913429714,3.8507336238393073,-4.751780661569145
179,0.3075509566779182,1.7227952253428716,0.2095098939110862,5.642990368414016,-7.967162284391642
180,0.7725492480396772,0.4114132019669862,0.1978339328067442,0.0375175365490397,-1.1842737812905164
181,0.6354079368249705,-1.4054449262441382,0.3085337327460755,2.8041734192531527,3.9069675303635565
182,0.3075509566779182,0.1850609945664812,0.2095098939110862,0.9922065355695396,-3.4322569349751175
183,0.3169333773223824,3.46116998938211,0.1887844502130235,0.0410432965559189,24.82313782436438
184,0.4123531369879636,2.205320098897224,0.1957386913429714,5.034066634815687,-2.2862364823959633
185,0.4123531369879636,0.7579808975866814,0.1957386913429714,2.7004828398771163,2.771474303931973
186,0.3169333773223824,-0.8808476145495192,0.1887844502130235,2.876886013298799,-25.50820274047084
187,0.4096036670137174,-1.7659402155220805,0.2246024865235987,0.9720599614162988,32.52889927469312
188,0.7527636213595327,-1.7473901864888064,0.1727460914520171,0.036598957994547,42.10606962315125
189,0.8574564032088596,0.653411823258275,0.1603330335010543,0.0386917701470529,7.640597290659797
190,0.3169333773223824,2.3756655883992037,0.1887844502130235,0.9264514966011632,-46.328196383544146
191,0.9448032100022186,1.6457789171214052,0.2542071861333557,1.0067233803920104,23.05343070452575
192,0.889893462989231,1.372860458115149,0.1808324528917347,0.1208929091912394,23.621605100810154
193,0.3075509566779182,-0.8100483769505787,0.2095098939110862,3.2811649549455817,16.444015571741996
194,0.8898934629892314,-0.9123434395163392,0.1808324528917347,0.1496907919077461,-47.510722174156804
195,0.4123531369879638,2.2353797233055785,0.1957386913429714,0.3715741023863375,-23.953612890847737
196,0.889893462989231,-0.7981483438506659,0.1808324528917347,2.80386464003109,-54.60313509380415
197,0.4096036670137174,0.7669033867713703,0.2246024865235987,0.0441450340500144,-11.086969684452303
198,0.8574564032088596,2.339948797633985,0.1603330335010543,1.042293225450531,28.99892028232541
199,0.8121443766025781,1.5759798451007785,0.2833268194650343,0.5872161773246067,9.685937722577137
200,0.5878996663196042,2.032307379096723,0.1889417593897649,2.804787378634552,14.183187312426945
201,0.4123531369879638,2.95904932396085,0.1957386913429714,0.912907010133303,9.699726611172322
202,0.5949841157380079,0.9282608583755948,0.218857241117424,1.7944824448474823,0.9240945451867439
203,0.4123531369879638,2.95904932396085,0.1957386913429714,0.912907010133303,9.699726611172318
204,0.3075509566779182,-1.5337179776058507,0.2095098939110862,5.642990368414016,-12.649135083224083
205,0.8574564032088596,1.97811399730635,0.1603330335010543,3.0524156387209453,42.38930798986433
206,0.7725492480396772,1.1350828026222584,0.1978339328067442,0.1193038811535791,12.891562694718326
207,0.8574564032088596,2.1007510245688183,0.1603330335010543,0.3600371235070025,32.819203519002954
208,0.3838821423525833,1.6967401252453396,0.2618569519739598,2.4864791614902844,-18.757514237557707
209,0.8574564032088596,2.7017835979616205,0.1603330335010543,1.042293225450531,39.691449350417756
210,0.467214900077213,-2.014494322177584,0.2954505066729223,0.5821535365785503,61.75155211271048
211,0.3169333773223824,2.7375003887268394,0.1887844502130235,0.9264514966011632,-33.72204414705468
212,0.4123531369879636,0.03431129693141,0.1957386913429714,0.8171778982615849,-7.333604129173781
213,0.6354079368249705,1.1273986760493129,0.3085337327460755,0.8805221595402325,-5.8351135588940775
214,0.6354079368249705,1.4892334763769484,0.3085337327460755,0.1209303425517774,-6.256501498576676
215,0.8574564032088596,-0.7939273780522682,0.1603330335010543,0.0386917701470529,-47.40951711572591
216,0.5878996663196042,1.3086377784414516,0.1889417593897649,2.804787378634552,6.699230859665463
217,0.3169333773223824,-0.829644168817486,0.1887844502130235,2.1413177889227133,17.816564317838797
218,0.889893462989231,-0.074478743195394,0.1808324528917347,2.80386464003109,-34.40275678843427
219,0.7725492480396772,1.1346082176147303,0.1978339328067443,2.3535190715112253,20.596825867282753
220,0.467214900077213,-1.2908247215223114,0.2954505066729223,0.5821535365785503,16.122148222320266
221,0.3075509566779182,-1.5337179776058507,0.2095098939110862,4.452862432323773,30.77556267679143
222,0.7527636213595327,0.0617838151493728,0.1727460914520171,0.8575175164545774,-23.804023308792782
223,0.8574564032088596,-2.002068806297644,0.1603330335010543,1.042293225450531,8.424249779610696
224,0.4096036670137174,0.7669033867713703,0.2246024865235987,0.0441450340500144,-11.086969684747464
225,0.6354079368249707,0.4186227435324041,0.3085337327460756,1.1641811231850527,-8.839927160703116
226,0.8574564032088596,-0.9165644053147368,0.1603330335010543,1.9578930158787475,-44.26351385561397
227,0.7725492480396772,-1.0364005843510844,0.1978339328067443,1.3540377985478618,-28.960264052812036
228,0.7725492480396772,2.2205872036051657,0.1978339328067442,0.1193038811535791,20.44280950845074
229,0.7527636213595327,1.4842376044323444,0.1727460914520173,0.2372552254464373,17.37449635061027
230,0.4672149000772128,0.304002538810578,0.2954505066729223,2.228709233354652,4.087873962090048
231,0.3838821423525833,2.3821248966298287,0.2618569519739598,1.334427610035821,-37.02181501368879
232,0.4096036670137174,-1.7659402155220805,0.2246024865235987,0.9720599614162988,32.52889927439715
233,0.3838821423525833,1.6967401252453398,0.2618569519739598,3.62491643680965,-16.265674849179614
234,0.6354079368249707,2.589631545498219,0.3085337327460756,0.1827900614118289,-7.1734397844078694
235,0.5949841157380079,-1.966417544245492,0.218857241117424,0.0407255777392599,65.71426424338198
236,0.7725492480396772,2.220112618597638,0.1978339328067443,0.6242360436004817,20.149224378141373
237,0.4123531369879638,2.5972145236332147,0.1957386913429714,0.912907010133303,-23.075488689526907
238,0.7725492480396772,-1.0359259993435563,0.1978339328067442,1.7252199846425356,-33.59696932440262
239,0.587899666319604,-0.1244511591873701,0.1889417593897647,4.176666307829899,-16.042744979347393
240,0.3838821423525833,0.2494009239347961,0.2618569519739598,1.464295313113483,-0.18356159625018714
241,0.587899666319604,-0.8481207598426419,0.1889417593897647,1.01587176341555,-19.737376282908752
242,0.3075509566779182,-0.0863787762953073,0.2095098939110862,4.452862432323773,7.517377143786404
243,0.7725492480396772,-1.0364005843510844,0.1978339328067443,0.2323228987123293,-32.26338361718833
244,0.7527636213595327,1.4842376044323444,0.1727460914520173,2.3748736100183856,26.00910066892197
245,0.587899666319604,-1.2099555601702774,0.1889417593897647,4.176666307829899,-19.04596364034121
246,0.5878996663196042,0.9468029781138156,0.1889417593897649,2.804787378634552,3.876346586452563
247,0.3075509566779182,3.441574197515203,0.2095098939110862,0.1436597248514106,18.945214647953758
248,0.7527636213595327,0.0368984031218009,0.1727460914520173,0.0776894363584137,-24.31986885631466
249,0.3838821423525833,0.9730705245900676,0.2618569519739598,3.62491643680965,-4.537258102906553
250,0.3169333773223824,1.651995987743932,0.1887844502130235,0.1300333755678284,-35.615230204291436
251,0.4123531369879638,0.4262057216673998,0.1957386913429714,0.1273139881247487,-4.069150922765502
252,0.7725492480396772,-2.121904985333992,0.1978339328067443,0.0759466419070131,61.84130965325353
253,0.7527636213595327,2.207907205087616,0.1727460914520173,0.0776894363584137,22.730643730141765
254,0.5949841157380079,1.2900956587032306,0.218857241117424,0.9216682772813406,-0.6106325726678266
255,0.3075509566779182,2.3560697965322963,0.2095098939110862,0.0455576655200243,-50.072273523334104
256,0.8898934629892314,-0.9123434395163392,0.1808324528917347,1.0202546988512824,-48.05106862282664
257,0.7725492480396772,-0.6745657840234486,0.1978339328067443,3.483146017227999,-43.00604365827087
258,0.7527636213595327,0.7605680037770731,0.1727460914520173,2.3748736100183856,12.780262887935873
259,0.8121443766025781,-0.3917932258466969,0.2833268194650343,0.148888204013589,-51.084799248466865
260,0.3838821423525833,2.0585749255729757,0.2618569519739598,2.4864791614902844,-18.62019470342431
261,0.8898934629892314,0.5349957617942042,0.1808324528917347,1.0202546988512824,0.5791665743276321
262,0.8121443766025781,2.299649445756049,0.2833268194650343,1.294223107922336,13.274023425240506
263,0.4123531369879638,1.1498753223226714,0.1957386913429714,0.3715741023863375,-15.77938799717386
264,0.9448032100022186,-1.5470966988502317,0.2542071861333556,0.130316842959379,-16.024717749518036
265,0.889893462989231,2.458364859098056,0.1808324528917347,2.80386464003109,34.2956260533699
266,0.3075509566779182,-1.5337179776058507,0.2095098939110862,0.5325464915562897,72.57445140072934
267,0.4123531369879636,-1.4130279043791332,0.1957386913429714,2.7004828398771163,35.15869570064863
268,0.3169333773223824,2.013830788071568,0.1887844502130235,0.1300333755678284,-35.789090975667236
269,0.7527636213595327,0.3987332034494371,0.1727460914520173,0.0776894363584137,0.9106949416961443
270,0.587899666319604,1.6847228424508094,0.1889417593897647,3.013282838687367,16.289314916215684
271,0.889893462989231,-0.074478743195394,0.1808324528917347,1.736774737289516,-35.50294755741252
272,0.6354079368249705,2.2129030770322204,0.3085337327460755,2.8041734192531527,5.024168917288213
273,0.3169333773223824,-0.829644168817486,0.1887844502130235,2.1413177889227133,17.816564317650954
274,0.7527636213595327,-2.134110398844014,0.1727460914520173,1.3715757490997629,34.66803075506718
275,0.6354079368249705,-0.3199405252612304,0.3085337327460755,0.3549159534355235,-37.33609446012263
276,0.4123531369879636,-0.3275235033962259,0.1957386913429714,2.7004828398771163,-9.419656908552334
277,0.8574564032088596,-1.879431779035176,0.1603330335010543,0.8905325336006659,7.028198711639898
278,0.7527636213595327,-1.7473901864888064,0.1727460914520171,1.7045141163479496,-8.21132884655153
279,0.8574564032088596,2.1007510245688183,0.1603330335010543,0.0386917701470529,34.26135579712241
280,0.4096036670137174,0.7791180328103469,0.2246024865235987,2.7120452374339186,1.6242690724424962
281,0.3838821423525833,-1.5980579069741654,0.2618569519739598,1.334427610035821,34.80877589139396
282,0.8121443766025781,0.1286406437902347,0.2833268194650343,0.5872161773246067,-23.461746752803943
283,0.6354079368249705,-1.043610125916502,0.3085337327460755,2.8041734192531527,-12.419548658798929
284,0.5878996663196042,2.755976979751994,0.1889417593897649,1.737584061587791,19.847450344168607
285,0.4096036670137174,2.5760773884095496,0.2246024865235987,0.0441450340500144,-27.312611634708865
286,0.3075509566779182,-0.4482135766229432,0.2095098939110862,1.2032535404886795,-6.594312761514848
287,0.7527636213595327,2.207907205087616,0.1727460914520173,1.3715757490997629,25.210540587013785
288,0.8121443766025781,-2.200967227484876,0.2833268194650343,0.148888204013589,45.83739939708928
289,0.9448032100022186,0.2620773027879476,0.2542071861333556,0.9278549689754446,-18.18330616027496
290,0.5878996663196042,2.394142179424359,0.1889417593897649,0.880904805386923,-0.17289701838123755
291,0.3838821423525833,-1.5980579069741654,0.2618569519739598,0.6120062177673083,44.74255801973467
292,0.9448032100022186,2.071251304426127,0.2542071861333556,0.0411367898072313,29.601819177450942
293,0.7527636213595327,1.1472882161322806,0.1727460914520171,0.1164957387452088,14.278009529670149
294,0.4123531369879636,1.843485298569589,0.1957386913429714,3.8507336238393073,-2.4355286821197173
295,0.7527636213595327,-1.410440798188742,0.1727460914520173,2.3748736100183856,-8.480666065981014
296,0.4123531369879638,2.5972145236332147,0.1957386913429714,2.855644268570789,-15.926454195807507
297,0.7725492480396772,2.9442568042604367,0.1978339328067442,0.8721343568924548,53.074474080577566
298,0.3075509566779182,2.3560697965322963,0.2095098939110862,0.1436597248514106,-50.59216222654224
299,0.7725492480396772,1.1350828026222584,0.1978339328067442,0.1193038811535791,12.891562694662932
