,xi,rho_0,log10(zeta),gamma,num_stiff,material,eig_FEA,eig_CF,FEA/CF
980,1.230086,2.578915,-3.980655,6.639506,1,solvay5320,11.105663,2.165334,7633.710830
981,1.230087,2.089380,-3.980655,6.639467,1,solvay5320,11.693228,2.148926,13964.894276
982,1.230088,1.692623,-3.980655,6.639433,1,solvay5320,13.620579,2.078396,102968.948867
983,1.230093,1.371282,-3.980655,6.639204,1,solvay5320,17.245613,2.128602,3674806.824835
984,1.182330,1.111002,-3.980655,6.639498,2,solvay5320,23.507073,2.281177,1653063778.880639
985,1.134820,0.900087,-3.980655,6.639501,3,solvay5320,33.151640,2.526484,19968070551066.910156
986,1.134820,0.729213,-3.980655,6.639509,3,solvay5320,46.971029,2.843052,14606192708377505792.000000
987,1.134820,0.590778,-3.980655,6.639501,3,solvay5320,65.916816,3.198966,1729881526860110006998532096.000000
988,1.085452,0.478650,-3.980655,6.639393,4,solvay5320,95.388303,3.576395,7471455576821557919258090854285538492416.000000
989,1.383581,7.388571,-2.484520,0.426730,8,solvay5320,4.836270,1.641300,24.409449
990,0.339133,2.582619,-1.543382,7.902225,1,torayBT250E,4.167489,2.039202,8.400464
991,0.580475,7.576111,-4.598616,0.105166,1,solvay5320,3.455569,1.186563,9.669784
992,0.580475,6.137848,-4.598616,0.105166,1,solvay5320,3.460799,1.182803,9.757105
993,0.580475,4.972629,-4.598616,0.105166,1,solvay5320,3.479836,1.183994,9.932796
994,0.580475,4.028692,-4.598616,0.105146,1,solvay5320,3.505362,1.183201,10.197685
995,0.580475,3.263775,-4.598616,0.105166,1,solvay5320,3.546165,1.187319,10.578741
996,0.580475,2.644195,-4.598616,0.105166,1,solvay5320,3.742657,1.212064,12.560950
997,0.580475,2.142211,-4.598616,0.105145,1,solvay5320,3.717247,1.185249,12.578611
998,0.580475,1.735535,-4.598616,0.105170,1,solvay5320,4.007977,1.218355,16.274869
999,0.580475,1.406060,-4.598616,0.105146,1,solvay5320,4.346932,1.307509,20.893179
1000,0.580475,1.139134,-4.598616,0.105143,1,solvay5320,4.271156,1.197021,21.631156
1001,0.580475,0.922886,-4.598616,0.105144,1,solvay5320,4.604681,1.197013,30.194744
1002,0.580475,0.747567,-4.598616,0.105171,1,solvay5320,5.381378,1.307620,58.777442
1003,0.580475,0.605731,-4.598616,0.105164,1,solvay5320,6.665377,1.512914,172.856672
1004,0.580475,0.490737,-4.598616,0.105146,1,solvay5320,8.563689,1.790228,874.332907
1005,0.580475,0.397576,-4.598616,0.105166,1,solvay5320,11.227997,2.117554,9049.306577
1006,0.580394,0.260951,-4.598616,0.105171,3,solvay5320,25.317086,2.859830,5663204939.645113
1007,0.580394,0.211412,-4.598616,0.105170,3,solvay5320,35.537938,3.255494,104733887600398.703125
1008,0.580394,0.171277,-4.598616,0.105171,3,solvay5320,50.204030,3.660045,163604739670234562560.000000
1009,0.580357,0.138759,-4.598616,0.105173,5,solvay5320,73.938875,4.070390,2205450405840832271110107037696.000000
1010,1.452820,8.211567,-3.269640,0.525114,1,solvay5320,5.297058,1.684551,37.058838
1011,1.452819,6.652742,-3.269640,0.525305,1,solvay5320,5.315743,1.681894,37.858253
1012,1.452819,5.389771,-3.269640,0.525339,1,solvay5320,5.357381,1.682749,39.434158
1013,1.452820,4.366570,-3.269640,0.525106,1,solvay5320,5.414567,1.682152,41.779893
1014,1.452819,3.537606,-3.269640,0.525305,1,solvay5320,5.500988,1.685118,45.416245
1015,1.452820,2.866052,-3.269640,0.525108,1,solvay5320,5.719429,1.702806,55.513319
1016,1.452820,2.322155,-3.269640,0.525139,1,solvay5320,5.788277,1.683629,60.621390
1017,1.452819,1.881121,-3.269640,0.525305,1,solvay5320,6.172455,1.707376,86.927873
1018,1.452820,1.524001,-3.269640,0.525105,1,solvay5320,6.614440,1.772383,126.729730
1019,1.452820,1.234686,-3.269640,0.525108,1,solvay5320,6.732941,1.692035,154.610016
1020,1.452820,1.000293,-3.269640,0.525106,1,solvay5320,7.292715,1.692020,270.614475
1021,1.452819,0.810395,-3.269640,0.525339,1,solvay5320,8.330745,1.772402,705.102503
1022,1.452820,0.656553,-3.269640,0.525111,1,solvay5320,9.864659,1.927853,2798.407831
1023,1.452839,0.532347,-3.269640,0.520667,1,solvay5320,11.868360,2.146515,16677.983812
1024,1.449804,0.430917,-3.269640,0.525331,2,solvay5320,17.362954,2.424779,3073032.007790
1025,1.448650,0.349120,-3.269640,0.525345,3,solvay5320,23.070106,2.743022,672884353.574567
1026,1.448650,0.282842,-3.269640,0.525345,3,solvay5320,30.114072,3.093049,543352123108.041138
1027,1.448650,0.229147,-3.269640,0.525336,3,solvay5320,39.382080,3.465712,3965340399911986.000000
1028,1.448650,0.185646,-3.269640,0.525336,3,solvay5320,51.620585,3.854187,555498739812448862208.000000
1029,1.447653,0.150407,-3.269640,0.525303,4,solvay5320,70.327425,4.253386,49612421799759765988580524032.000000
1030,1.369536,8.900451,-3.191463,1.105277,1,solvayMTM45,5.473142,1.733066,42.101173
1031,1.369536,7.210819,-3.191463,1.105274,1,solvayMTM45,5.493556,1.730064,43.098663
1032,1.369536,5.841910,-3.191463,1.105276,1,solvayMTM45,5.542577,1.731015,45.221004
1033,1.369536,4.732853,-3.191463,1.105373,1,solvayMTM45,5.613543,1.730400,48.576657
1034,1.369536,3.834372,-3.191463,1.105272,1,solvayMTM45,5.717442,1.733672,53.719169
1035,1.369536,3.106446,-3.191463,1.105273,1,solvayMTM45,5.986991,1.753497,68.957759
1036,1.369536,2.516749,-3.191463,1.105291,1,solvayMTM45,6.092532,1.732026,78.296777
1037,1.369536,2.038771,-3.191463,1.105277,1,solvayMTM45,6.603469,1.758579,127.089253
1038,1.369536,1.651835,-3.191463,1.105291,1,solvayMTM45,7.066034,1.830853,187.763041
1039,1.369536,1.338265,-3.191463,1.105273,1,solvayMTM45,7.400608,1.741436,286.911016
1040,1.369536,1.084204,-3.191463,1.105292,1,solvayMTM45,8.270963,1.741439,685.072016
1041,1.365070,0.878379,-3.191463,1.105339,1,solvayMTM45,10.164993,1.829441,4169.501075
1042,1.365070,0.711627,-3.191463,1.105339,1,solvayMTM45,12.713848,2.000656,44944.873652
1043,1.361302,0.576534,-3.191463,1.105068,2,solvayMTM45,16.796451,2.239442,2099077.896335
1044,1.361302,0.467107,-3.191463,1.105071,2,solvayMTM45,21.739184,2.532801,219394760.017935
1045,1.361302,0.378400,-3.191463,1.105067,3,solvayMTM45,27.842906,2.866042,70358116808.466125
1046,1.358080,0.306560,-3.191463,1.105033,3,solvayMTM45,37.324392,3.227206,643012967739103.750000
1047,1.358080,0.248367,-3.191463,1.105033,3,solvayMTM45,47.059838,3.608286,7426244493458317312.000000
1048,1.358075,0.201219,-3.191463,1.105224,4,solvayMTM45,58.637211,4.002807,533851383215387752529920.000000
1049,0.835872,9.647664,-3.815556,1.905677,1,victrexAE,5.160408,1.629428,34.157413
1050,0.835872,7.815829,-3.815556,1.905678,1,victrexAE,5.174333,1.625506,34.772508
1051,0.835872,6.331858,-3.815556,1.905677,1,victrexAE,5.229050,1.626748,36.682587
1052,0.835872,5.129901,-3.815556,1.905678,1,victrexAE,5.308756,1.625928,39.758681
1053,0.835872,4.156033,-3.815556,1.905678,1,victrexAE,5.414185,1.630209,43.990580
1054,0.835872,3.367044,-3.815556,1.905678,1,victrexAE,5.698881,1.655962,56.992467
1055,0.835872,2.727838,-3.815556,1.905678,1,victrexAE,5.923028,1.628059,73.329908
1056,0.835872,2.209981,-3.815556,1.905678,1,victrexAE,6.725054,1.662503,157.992995
1057,0.835872,1.790663,-3.815556,1.905678,1,victrexAE,7.057961,1.755166,200.897530
1058,0.832342,1.450477,-3.815556,1.905679,1,victrexAE,7.830094,1.638933,488.412908
1059,0.832342,1.175159,-3.815556,1.905678,1,victrexAE,9.510854,1.638943,2622.571712
1060,0.832342,0.952064,-3.815556,1.905678,1,victrexAE,12.384164,1.753842,41370.432778
1061,0.829323,0.771322,-3.815556,1.905679,2,victrexAE,17.113192,1.965375,3789774.041952
1062,0.826714,0.624894,-3.815556,1.905684,3,victrexAE,24.240762,2.249711,3552974311.106956
1063,0.822327,0.506264,-3.815556,1.905687,5,victrexAE,34.947410,2.583080,113671039427796.562500
1064,0.822327,0.410183,-3.815556,1.905728,5,victrexAE,49.966511,2.948808,262741702782121443328.000000
1065,0.822328,0.331989,-3.815556,1.905659,5,victrexAE,70.648577,3.336413,171120164764476349133629685760.000000
1066,0.822327,0.269189,-3.815556,1.905718,5,victrexAE,97.025120,3.733294,32818975954747012416782309149305963806720.000000
1067,0.822327,0.218098,-3.815556,1.905687,5,victrexAE,127.697129,4.139618,457451593143094281531882000696091707702741957808750592.000000
1068,0.820423,0.176694,-3.815556,1.905679,9,victrexAE,172.135416,4.551141,6038455310791479245887987507586863538600403138483665550282809270553542656.000000
1069,1.411504,10.377770,-2.220149,2.201882,1,solvay5320,5.662849,1.857629,44.935157
1070,1.396058,8.471373,-2.220149,3.010397,1,solvay5320,5.990297,1.916533,58.777779
1071,1.411487,6.863000,-2.220149,2.202850,1,solvay5320,5.721834,1.857392,47.676673
1072,1.396052,5.560206,-2.220149,3.010664,1,solvay5320,6.122367,1.916922,67.050397
1073,1.396052,4.504699,-2.220149,3.010665,1,solvay5320,6.235456,1.920681,74.796783
1074,1.411483,3.649502,-2.220149,2.203083,1,solvay5320,5.978080,1.866754,61.027582
1075,1.351290,2.956677,-2.220149,2.887364,1,solvay5320,6.472293,1.897137,97.043135
1076,1.411484,2.395510,-2.220149,2.203044,1,solvay5320,6.443955,1.870304,96.897269
1077,1.396052,1.940429,-2.220149,3.010660,1,solvay5320,7.669385,2.031110,280.977565
1078,1.396052,1.572163,-2.220149,3.010661,1,solvay5320,8.004074,1.929554,434.641027
1079,1.411487,1.273727,-2.220149,2.202850,1,solvay5320,7.760283,1.859344,365.380523
1080,1.411483,1.031932,-2.220149,2.203083,1,solvay5320,8.355275,1.930908,616.690307
1081,1.411504,0.836088,-2.220149,2.201846,1,solvay5320,9.119370,2.092158,1126.884368
1082,1.396052,0.677339,-2.220149,3.010669,1,solvay5320,11.029127,2.484303,5140.077993
1083,1.411484,0.548747,-2.220149,2.203044,1,solvay5320,10.996706,2.621843,4336.674701
