,xi,rho_0,log10(zeta),gamma,num_stiff,material,eig_FEA,eig_CF,FEA/CF
0,0.999920,7.388991,-3.418658,0.105180,1,metal,5.592165,5.705351,0.980161
1,0.999920,5.986281,-3.418658,0.105181,1,metal,5.612660,5.705351,0.983754
2,0.999920,4.849845,-3.418658,0.105180,1,metal,5.668951,5.705351,0.993620
3,0.999920,3.929150,-3.418658,0.105180,1,metal,5.741052,5.705351,1.006257
4,0.999920,3.183244,-3.418658,0.105180,1,metal,5.895325,5.705351,1.033298
5,0.999920,2.578913,-3.418658,0.105172,1,metal,6.098721,5.705348,1.068948
6,0.999920,2.089278,-3.418658,0.105173,1,metal,6.584305,5.705348,1.154058
7,0.999920,1.692679,-3.418658,0.105172,1,metal,6.868108,5.705348,1.203802
8,0.999920,1.371335,-3.418658,0.105180,1,metal,7.511939,5.705351,1.316648
9,0.999920,1.111003,-3.418658,0.105173,1,metal,8.781289,5.705348,1.539133
10,0.999920,0.900088,-3.418658,0.105173,1,metal,11.059816,7.042264,1.570492
11,0.999920,0.729216,-3.418658,0.105180,1,metal,14.921100,10.729257,1.390693
12,0.999920,0.590779,-3.418658,0.105172,1,metal,21.219972,16.346749,1.298116
13,0.999920,0.478634,-3.418658,0.105173,1,metal,30.858775,24.904323,1.239093
14,0.999920,0.387760,-3.418658,0.105172,1,metal,43.869891,37.945085,1.156142
15,0.999920,0.314145,-3.418658,0.105180,1,metal,61.608178,57.812570,1.065654
16,0.999756,0.254508,-3.418658,0.105177,3,metal,90.708439,88.075465,1.029895
17,0.999756,0.206192,-3.418658,0.105177,3,metal,134.484578,134.188513,1.002206
18,0.999756,0.167048,-3.418658,0.105177,3,metal,193.711476,204.444611,0.947501
19,0.998290,7.388993,-2.354828,0.525349,1,metal,5.581092,5.880634,0.949063
20,0.998290,5.986297,-2.354828,0.525348,1,metal,5.588775,5.880633,0.950370
21,0.998290,4.849847,-2.354828,0.525348,1,metal,5.646233,5.880634,0.960140
22,0.998290,3.929144,-2.354828,0.525348,1,metal,5.726201,5.880633,0.973739
23,0.998290,3.183243,-2.354828,0.525349,1,metal,5.846418,5.880634,0.994182
24,0.998290,2.578922,-2.354828,0.525348,1,metal,6.092388,5.880634,1.036009
25,0.998290,2.089073,-2.354828,0.525349,1,metal,6.521529,5.880634,1.108984
26,0.998290,1.692587,-2.354828,0.525356,1,metal,6.818262,5.880637,1.159443
27,0.998290,1.371341,-2.354828,0.525347,1,metal,7.510998,5.880633,1.277243
28,0.998290,1.111003,-2.354828,0.525348,1,metal,8.860371,5.880634,1.506703
29,0.998290,0.900088,-2.354828,0.525348,1,metal,11.198911,7.258625,1.542842
30,0.998290,0.729213,-2.354828,0.525347,1,metal,14.995736,11.058984,1.355978
31,0.998290,0.590811,-2.354828,0.525357,1,metal,20.818096,16.847164,1.235703
32,0.998290,0.478677,-2.354828,0.525350,1,metal,54.139085,25.664826,2.109466
33,0.998290,0.387759,-2.354828,0.525348,1,metal,37.870246,39.111162,0.968272
34,0.998290,0.314145,-2.354828,0.525349,1,metal,49.161064,59.588675,0.825007
35,0.995494,7.389054,-2.715627,1.105272,1,metal,5.857572,6.089511,0.961912
36,0.995494,5.986297,-2.715627,1.105272,1,metal,5.872452,6.089511,0.964355
37,0.995494,4.849847,-2.715627,1.105272,1,metal,5.934337,6.089511,0.974518
38,0.995494,3.929142,-2.715627,1.105272,1,metal,6.092023,6.089511,1.000413
39,0.995494,3.183315,-2.715627,1.105289,1,metal,6.189403,6.089517,1.016403
40,0.995494,2.578922,-2.715627,1.105272,1,metal,6.583620,6.089511,1.081141
41,0.995494,2.089277,-2.715627,1.105272,1,metal,6.930603,6.089511,1.138121
42,0.995494,1.692665,-2.715627,1.105275,1,metal,7.360947,6.089512,1.208791
43,0.995494,1.371311,-2.715627,1.105288,1,metal,8.347957,6.089516,1.370874
44,0.995494,1.111002,-2.715627,1.105275,1,metal,10.178122,6.089512,1.671418
45,0.995494,0.900088,-2.715627,1.105272,1,metal,13.247465,7.516449,1.762463
46,0.985724,0.729214,-2.715627,1.105273,2,metal,20.982835,11.421127,1.837195
47,0.981856,0.590810,-2.715627,1.105345,3,metal,28.677940,17.380514,1.650005
48,0.981857,0.478664,-2.715627,1.105291,3,metal,37.699290,26.478608,1.423764
49,0.985723,0.387727,-2.715627,1.105318,3,metal,47.899294,40.398810,1.185661
50,0.996365,7.388993,-4.616559,1.905687,1,metal,6.511755,6.342908,1.026620
51,0.996365,5.986201,-4.616559,1.905723,1,metal,6.545463,6.342919,1.031932
52,0.996365,4.849847,-4.616559,1.905678,1,metal,6.591021,6.342906,1.039117
53,0.996365,3.929181,-4.616559,1.905723,1,metal,6.723371,6.342919,1.059981
54,0.996365,3.183315,-4.616559,1.905724,1,metal,6.965032,6.342919,1.098080
55,0.996365,2.578923,-4.616559,1.905679,1,metal,7.517468,6.342906,1.185177
56,0.996365,2.089278,-4.616559,1.905679,1,metal,7.732294,6.342906,1.219046
57,0.996365,1.692586,-4.616559,1.905722,1,metal,8.493762,6.342919,1.339094
58,0.996365,1.371311,-4.616559,1.905723,1,metal,10.080621,6.342919,1.589272
59,0.997454,1.111003,-4.616559,0.908121,1,metal,13.192587,6.023673,2.190123
60,0.997455,0.900089,-4.616559,0.908108,1,metal,18.444815,7.435162,2.480755
61,0.984744,0.729213,-4.616559,1.737891,4,metal,34.904236,11.800621,2.957830
62,0.979830,0.590784,-4.616559,1.905301,5,metal,49.909698,18.098775,2.757629
63,0.979830,0.478664,-4.616559,1.905302,5,metal,70.389944,27.570584,2.553081
64,0.979830,0.387753,-4.616559,1.905298,5,metal,99.636080,42.014263,2.371482
65,0.977487,0.314145,-4.616559,1.905585,6,metal,141.398620,63.973632,2.210264
66,0.977494,0.254506,-4.616559,1.905208,6,metal,188.484589,97.467298,1.933824
67,0.977486,0.206192,-4.616559,1.905660,6,metal,248.833864,148.497211,1.675680
68,0.977487,0.167049,-4.616559,1.905586,6,metal,351.502512,226.243070,1.553650
69,0.973288,0.135335,-4.616559,1.905676,8,metal,524.510042,344.340127,1.523232
70,0.991423,7.389043,-4.335950,3.010392,1,metal,6.683718,6.628590,1.008317
71,0.991423,5.986200,-4.335950,3.010388,1,metal,6.733146,6.628589,1.015774
72,0.991423,4.849845,-4.335950,3.010391,1,metal,6.856010,6.628590,1.034309
73,0.991423,3.929143,-4.335950,3.010392,1,metal,6.973900,6.628590,1.052094
74,0.991423,3.183243,-4.335950,3.010391,1,metal,7.351939,6.628590,1.109126
75,0.991423,2.578916,-4.335950,3.010392,1,metal,7.819338,6.628590,1.179638
76,0.981087,2.088918,-4.335950,3.010378,1,metal,8.887352,6.613532,1.343813
77,0.972037,1.692580,-4.335950,3.010403,2,metal,11.036743,6.600346,1.672146
78,0.972037,1.371310,-4.335950,3.010408,2,metal,14.673417,6.600347,2.223128
79,0.972037,1.111001,-4.335950,3.010396,2,metal,20.629567,6.600344,3.125529
80,0.954134,0.453378,-4.335950,2.865887,5,metal,87.469838,31.808029,2.749930
81,0.947687,0.451774,-4.335950,2.893157,6,metal,90.940277,32.021392,2.839985
82,0.946195,0.451471,-4.335950,2.942123,6,metal,91.715657,32.113957,2.855944
83,0.944568,0.451084,-4.335950,2.994785,6,metal,92.561611,32.221703,2.872648
84,0.944081,0.387759,-4.335950,3.010393,6,metal,116.743204,43.626469,2.675972
85,0.950234,0.314097,-4.335950,3.010593,6,metal,141.014645,66.580122,2.117969
86,0.987733,0.254508,-4.335950,1.106913,9,metal,164.799541,93.819783,1.756554
87,0.932765,0.206192,-4.335950,3.010392,9,metal,298.054724,153.897744,1.936706
88,0.984631,0.167048,-4.335950,1.216709,9,metal,334.704196,218.930392,1.528816
89,0.932765,0.135336,-4.335950,3.010410,9,metal,534.082454,357.230002,1.495066
90,0.922380,7.388675,-1.712123,4.535117,1,metal,7.511836,6.872126,1.093088
91,0.922380,5.986277,-1.712123,4.535113,1,metal,7.931397,6.872126,1.154140
92,0.922380,4.849843,-1.712123,4.535115,1,metal,8.006212,6.872126,1.165027
93,0.930571,2.078244,-1.712123,4.257696,1,metal,9.417544,6.825404,1.379778
94,0.385006,3.183224,-1.712123,4.535119,2,metal,6.724551,6.137217,1.095700
95,0.777755,2.578918,-1.712123,4.535117,2,metal,8.370731,6.675522,1.253944
96,0.385005,2.089328,-1.712123,4.535109,2,metal,5.927332,6.137212,0.965802
97,0.777764,1.692639,-1.712123,4.535048,2,metal,11.246612,6.675520,1.684754
98,0.777757,1.371331,-1.712123,4.535101,2,metal,13.236733,6.675522,1.982876
99,0.600641,1.110973,-1.712123,3.413268,3,metal,8.833386,6.160204,1.433944
100,0.600627,0.900080,-1.712123,3.413268,3,metal,10.414601,7.603818,1.369654
101,0.598111,0.729213,-1.712123,4.001869,3,metal,12.044180,11.856842,1.015800
102,0.967083,7.388716,-4.144278,6.639343,1,metal,7.359492,7.318024,1.005667
103,0.923102,5.986182,-4.144278,6.639376,1,metal,7.618389,7.263149,1.048910
104,0.923099,4.849847,-4.144278,6.639504,1,metal,7.760031,7.263167,1.068409
105,0.923100,3.929148,-4.144278,6.639487,1,metal,8.200724,7.263165,1.129084
106,0.923100,3.183240,-4.144278,6.639488,1,metal,8.801583,7.263165,1.211811
107,0.923100,2.578947,-4.144278,6.639493,1,metal,9.439385,7.263166,1.299624
108,0.878964,2.089556,-4.144278,6.639614,2,metal,11.385833,7.208048,1.579600
109,0.878975,1.692542,-4.144278,6.639296,2,metal,14.960467,7.208008,2.075534
110,0.878969,1.371333,-4.144278,6.639481,2,metal,20.968446,7.208031,2.909039
111,0.833049,1.110989,-4.144278,6.639363,3,metal,30.678406,7.150584,4.290336
112,0.781622,0.900087,-4.144278,6.639349,4,metal,42.220487,8.746718,4.827009
113,0.715239,0.729214,-4.144278,6.639466,5,metal,57.649539,13.169752,4.377420
114,0.715233,0.590778,-4.144278,6.639508,5,metal,79.614880,20.065026,3.967843
115,0.587249,0.478623,-4.144278,6.540182,6,metal,109.817153,29.790412,3.686325
116,0.587671,0.387775,-4.144278,6.159254,7,metal,147.268334,44.911806,3.279056
117,0.588208,0.314147,-4.144278,5.850364,8,metal,196.718152,67.830737,2.900133
118,0.588219,0.206191,-4.144278,5.850364,9,metal,275.557227,157.453012,1.750092
119,0.585783,7.388903,-3.804057,8.874908,2,metal,7.385171,7.214568,1.023647
120,0.585740,5.986232,-3.804057,8.874908,2,metal,7.629958,7.214517,1.057584
121,0.585656,4.849743,-3.804057,8.874908,2,metal,7.849275,7.214420,1.087998
122,0.585715,3.929137,-3.804057,8.874908,2,metal,8.554123,7.214488,1.185687
123,0.585733,3.183226,-3.804057,8.874908,2,metal,9.004277,7.214509,1.248079
124,0.585737,2.578915,-3.804057,8.874908,2,metal,10.026904,7.214514,1.389824
125,0.585685,2.089353,-3.804057,8.874908,2,metal,12.307236,7.214453,1.705914
126,0.606342,1.677000,-3.804057,8.863313,2,metal,16.773428,7.236745,2.317814
127,0.586657,1.371320,-3.804057,7.562911,3,metal,22.048262,7.004357,3.147792
128,0.586602,1.110972,-3.804057,7.562911,3,metal,30.930375,7.004290,4.415919
129,0.606857,0.900087,-3.804057,6.164324,5,metal,39.007220,8.367271,4.661881
130,0.606856,0.729213,-3.804057,6.164324,5,metal,52.070820,12.748062,4.084607
131,0.694621,0.386833,-3.804057,5.532849,6,metal,122.639651,45.240878,2.710815
132,0.658683,0.376681,-3.804057,5.654470,6,metal,126.175666,47.550758,2.653494
133,0.610345,0.362604,-3.804057,5.402429,7,metal,136.524570,50.447910,2.706248
134,0.589921,0.314139,-3.804057,5.138690,8,metal,166.003256,66.383395,2.500674
135,0.589955,0.206189,-3.804057,5.138690,9,metal,253.852860,154.090209,1.647430
136,0.589906,0.167048,-3.804057,5.138690,9,metal,288.024175,234.757448,1.226901
137,0.585921,7.388915,-3.403018,9.799661,1,metal,7.563702,7.352176,1.028771
138,0.585943,5.985964,-3.403018,9.799661,1,metal,7.827565,7.352201,1.064656
139,0.585912,4.849844,-3.403018,9.799661,1,metal,7.913444,7.352165,1.076342
140,0.585911,3.929141,-3.403018,9.799661,1,metal,8.521574,7.352165,1.159056
141,0.588371,3.183246,-3.403018,6.489688,3,metal,8.224334,6.816461,1.206540
142,0.863504,0.431239,-3.403018,3.747538,5,metal,80.485750,35.595363,2.261130
143,0.863437,0.431187,-3.403018,3.748444,5,metal,80.504143,35.604711,2.261053
144,0.863267,0.431203,-3.403018,3.750732,5,metal,80.513712,35.603458,2.261401
145,0.863418,0.431140,-3.403018,3.748691,5,metal,80.517821,35.612598,2.260936
146,0.864055,0.430493,-3.403018,3.740093,5,metal,80.628867,35.713825,2.257637
147,0.863265,0.431147,-3.403018,3.750756,5,metal,80.528270,35.612777,2.261218
148,0.863269,0.431162,-3.403018,3.750695,5,metal,80.523875,35.610263,2.261255
149,0.980415,7.387418,-3.057503,1.303489,3,metal,5.879775,6.131204,0.958992
150,0.980413,5.986300,-3.057503,1.303578,3,metal,5.946896,6.131230,0.969935
151,0.980413,4.849847,-3.057503,1.303578,3,metal,6.044312,6.131230,0.985824
152,0.970352,2.120956,-3.057503,1.511711,4,metal,7.409039,6.182134,1.198460
153,0.970357,2.120040,-3.057503,1.511546,4,metal,7.410123,6.182090,1.198644
154,0.970344,2.121009,-3.057503,1.511972,4,metal,7.409118,6.182203,1.198459
155,0.970341,2.087078,-3.057503,1.512042,4,metal,7.455858,6.182222,1.206016
156,0.970341,1.692579,-3.057503,1.512042,4,metal,8.385779,6.182222,1.356434
157,0.970341,1.371335,-3.057503,1.512058,4,metal,10.299347,6.182226,1.665961
158,0.958724,0.454451,-3.057503,1.699264,5,metal,51.677344,30.126743,1.715331
159,0.958737,0.454199,-3.057503,1.698939,5,metal,51.714535,30.159772,1.714686
160,0.958717,0.454303,-3.057503,1.699431,5,metal,51.701855,30.146563,1.715017
161,0.958737,0.453747,-3.057503,1.698946,5,metal,51.785982,30.219903,1.713638
162,0.958718,0.453732,-3.057503,1.699406,5,metal,51.791862,30.222476,1.713687
163,0.958715,0.387723,-3.057503,1.699498,5,metal,64.666048,41.389179,1.562390
164,0.958714,0.314145,-3.057503,1.699516,5,metal,87.337197,63.047873,1.385252
165,0.999948,7.389044,-4.284164,0.105161,1,metal,5.655154,5.705396,0.991194
166,0.999948,5.986297,-4.284164,0.105162,1,metal,5.667974,5.705397,0.993441
167,0.999948,4.849845,-4.284164,0.105130,1,metal,5.728726,5.705382,1.004092
168,0.999948,3.929149,-4.284164,0.105127,1,metal,5.795967,5.705381,1.015877
169,0.999948,3.183243,-4.284164,0.105132,1,metal,5.941734,5.705383,1.041426
170,0.999948,2.578923,-4.284164,0.105162,1,metal,6.162789,5.705397,1.080168
171,0.999948,2.089089,-4.284164,0.105129,1,metal,6.639007,5.705381,1.163640
172,0.999948,1.692665,-4.284164,0.105130,1,metal,6.928314,5.705382,1.214347
173,0.999948,1.371335,-4.284164,0.105130,1,metal,7.608942,5.705382,1.333643
174,0.999948,1.111003,-4.284164,0.105162,1,metal,8.968103,5.705397,1.571863
175,0.999948,0.900088,-4.284164,0.105162,1,metal,11.389746,7.042327,1.617327
176,0.999948,0.729214,-4.284164,0.105163,1,metal,15.493320,10.729419,1.444004
177,0.999948,0.590784,-4.284164,0.105130,1,metal,22.158103,16.346575,1.355520
178,0.999948,0.478677,-4.284164,0.105129,1,metal,32.248725,24.899976,1.295131
179,0.999948,0.387759,-4.284164,0.105162,1,metal,45.703192,37.945688,1.204437
180,0.999948,0.314145,-4.284164,0.105132,1,metal,64.417530,57.812844,1.114243
181,0.999736,0.254508,-4.284164,0.105170,5,metal,101.509540,88.074776,1.152538
182,0.999736,0.206192,-4.284164,0.105170,5,metal,149.599011,134.187578,1.114850
183,0.999736,0.167048,-4.284164,0.105170,5,metal,220.879165,204.443123,1.080394
184,0.999683,0.135335,-4.284164,0.105171,7,metal,329.155771,311.477194,1.056757
185,0.998929,7.389044,-3.246919,0.525343,1,metal,5.726639,5.881760,0.973627
186,0.998929,5.986281,-3.246919,0.525327,1,metal,5.748723,5.881754,0.977382
187,0.998929,4.849844,-3.246919,0.525327,1,metal,5.838446,5.881754,0.992637
188,0.998929,3.929150,-3.246919,0.525327,1,metal,5.928518,5.881754,1.007951
189,0.998929,3.183244,-3.246919,0.525328,1,metal,6.061879,5.881754,1.030624
190,0.998929,2.578924,-3.246919,0.525346,1,metal,6.367742,5.881761,1.082625
191,0.998929,2.089280,-3.246919,0.525345,1,metal,6.797291,5.881761,1.155656
192,0.998929,1.692667,-3.246919,0.525330,1,metal,7.143914,5.881755,1.214589
193,0.998929,1.371341,-3.246919,0.525347,1,metal,7.996655,5.881762,1.359568
194,0.998929,1.110996,-3.246919,0.525248,1,metal,9.642889,5.881723,1.639467
195,0.998929,0.900093,-3.246919,0.525248,1,metal,12.526620,7.259883,1.725458
196,0.998929,0.729214,-3.246919,0.525343,1,metal,17.295353,11.061085,1.563622
197,0.998929,0.590778,-3.246919,0.525342,1,metal,24.772629,16.852263,1.469988
198,0.998929,0.478633,-3.246919,0.525345,1,metal,34.971614,25.674469,1.362116
199,0.998929,0.387760,-3.246919,0.525347,1,metal,85.471639,39.118456,2.184944
200,0.996668,0.314146,-3.246919,0.525347,3,metal,70.434776,59.559111,1.182603
201,0.996668,0.254509,-3.246919,0.525347,3,metal,102.211875,90.741897,1.126402
202,0.994372,0.206192,-3.246919,0.525347,5,metal,147.712672,138.155738,1.069175
203,0.995902,7.388993,-2.890896,1.105279,1,metal,5.897064,6.090193,0.968289
204,0.995902,5.986300,-2.890896,1.105272,1,metal,5.912166,6.090191,0.970769
205,0.995902,4.849847,-2.890896,1.105273,1,metal,5.974907,6.090191,0.981071
206,0.995902,3.929142,-2.890896,1.105272,1,metal,6.124457,6.090191,1.005626
207,0.995902,3.183243,-2.890896,1.105279,1,metal,6.237124,6.090193,1.024126
208,0.995902,2.578922,-2.890896,1.105274,1,metal,6.649274,6.090191,1.091801
209,0.995902,2.089278,-2.890896,1.105273,1,metal,6.990987,6.090191,1.147909
210,0.995902,1.692681,-2.890896,1.105273,1,metal,7.438578,6.090191,1.221403
211,0.995902,1.371341,-2.890896,1.105272,1,metal,8.468049,6.090191,1.390441
212,0.995902,1.111003,-2.890896,1.105272,1,metal,10.379798,6.090191,1.704347
213,0.995902,0.900088,-2.890896,1.105272,1,metal,13.587836,7.517288,1.807545
214,0.987022,0.729228,-2.890896,1.105396,2,metal,22.098897,11.424821,1.934288
215,0.983510,0.590810,-2.890896,1.105504,3,metal,30.360763,17.388591,1.746016
216,0.983515,0.478631,-2.890896,1.105282,3,metal,40.051331,26.494354,1.511693
217,0.987022,0.387727,-2.890896,1.105392,3,metal,50.986447,40.413365,1.261623
218,0.987024,0.314147,-2.890896,1.105277,3,metal,69.864723,61.561533,1.134876
219,0.995403,7.388739,-4.198963,1.905675,1,metal,6.354236,6.341403,1.002024
220,0.995403,5.986297,-4.198963,1.905678,1,metal,6.391647,6.341403,1.007923
221,0.995403,4.849846,-4.198963,1.905678,1,metal,6.444912,6.341403,1.016323
222,0.995403,3.929143,-4.198963,1.905678,1,metal,6.607908,6.341403,1.042026
223,0.995403,3.183228,-4.198963,1.905678,1,metal,6.829419,6.341403,1.076957
224,0.995403,2.578956,-4.198963,1.905678,1,metal,7.416289,6.341403,1.169503
225,0.995403,2.089056,-4.198963,1.905675,1,metal,7.623838,6.341403,1.202232
226,0.995403,1.692665,-4.198963,1.905677,1,metal,8.344826,6.341403,1.315927
227,0.995403,1.371335,-4.198963,1.905677,1,metal,9.876895,6.341403,1.557525
228,0.985274,1.110966,-4.198963,1.905763,2,metal,16.776827,6.325599,2.652212
229,0.985275,0.900089,-4.198963,1.905682,2,metal,23.748680,7.807813,3.041656
230,0.981210,0.729290,-4.198963,1.905813,3,metal,33.738907,11.881351,2.839652
231,0.977604,0.590809,-4.198963,1.905716,4,metal,46.529060,18.087609,2.572427
232,0.974340,0.478630,-4.198963,1.905681,5,metal,66.193052,27.537436,2.403748
233,0.994473,0.387727,-4.198963,0.670290,6,metal,67.678006,39.448915,1.715586
234,0.971340,0.314137,-4.198963,1.905726,6,metal,132.482329,63.879603,2.073938
235,0.971341,0.254508,-4.198963,1.905678,6,metal,179.701444,97.318587,1.846527
236,0.971341,0.206192,-4.198963,1.905678,6,metal,235.838181,148.271081,1.590588
237,0.968553,0.167048,-4.198963,1.905680,7,metal,336.648316,225.743812,1.491285
238,0.994479,0.099697,-4.198963,0.669883,7,metal,743.402260,596.646886,1.245967
239,0.984736,7.388731,-3.323650,3.010467,1,metal,6.484596,6.618870,0.979713
240,0.984736,5.986300,-3.323650,3.010392,1,metal,6.543795,6.618852,0.988660
241,0.984736,4.849847,-3.323650,3.010392,1,metal,6.622209,6.618852,1.000507
242,0.984736,3.929142,-3.323650,3.010392,1,metal,6.776247,6.618852,1.023780
243,0.996165,3.183226,-3.323650,1.233746,1,metal,6.372671,6.133998,1.038910
244,0.984829,2.136991,-3.323650,2.998704,1,metal,7.837403,6.616131,1.184590
245,0.965874,2.086677,-3.323650,3.010353,1,metal,8.437965,6.591345,1.280158
246,0.948860,1.692660,-3.323650,3.010447,2,metal,10.158167,6.566529,1.546961
247,0.946751,1.371334,-3.323650,2.640648,3,metal,12.667897,6.469455,1.958109
248,0.946751,1.111001,-3.323650,2.640647,3,metal,17.413941,6.469455,2.691717
249,0.946751,0.900088,-3.323650,2.640647,3,metal,24.348211,7.985411,3.049087
250,0.946751,0.729216,-3.323650,2.640647,3,metal,32.828081,12.166217,2.698298
251,0.946770,0.590807,-3.323650,2.640105,3,metal,42.602372,18.533998,2.298607
252,0.921786,0.478630,-3.323650,2.952187,4,metal,60.600831,28.427379,2.131777
253,0.921848,0.387751,-3.323650,2.950875,4,metal,80.705146,43.312610,1.863318
254,0.921786,0.314146,-3.323650,2.952176,4,metal,102.431565,65.989187,1.552248
255,0.921786,0.254508,-3.323650,2.952179,4,metal,133.211494,100.538616,1.324978
256,0.921829,0.206192,-3.323650,2.951264,5,metal,180.253351,153.173022,1.176796
257,0.952591,7.388704,-2.505907,4.534946,1,metal,6.510717,6.912986,0.941810
258,0.952588,5.986300,-2.505907,4.535108,1,metal,6.567527,6.913015,0.950024
259,0.952588,4.849847,-2.505907,4.535103,1,metal,6.685082,6.913014,0.967029
260,0.952588,3.929142,-2.505907,4.535102,1,metal,6.814346,6.913014,0.985727
261,0.883877,3.183225,-2.505907,4.535107,1,metal,7.394872,6.819914,1.084306
262,0.883878,2.578944,-2.505907,4.535090,1,metal,7.746038,6.819912,1.135797
263,0.883876,2.089373,-2.505907,4.535121,1,metal,8.451556,6.819916,1.239246
264,0.802670,1.692641,-2.505907,4.535015,2,metal,9.992709,6.709461,1.489346
265,0.802661,1.371340,-2.505907,4.535097,2,metal,12.587014,6.709467,1.876008
266,0.802660,1.111003,-2.505907,4.535106,2,metal,16.251399,6.709467,2.422159
267,0.802664,0.900087,-2.505907,4.535068,3,metal,20.809203,8.281680,2.512679
268,0.934880,7.388983,-3.029315,6.639499,1,metal,7.067766,7.277873,0.971131
269,0.829384,5.986271,-3.029315,6.639493,1,metal,7.156678,7.146020,1.001491
270,0.299628,4.849725,-3.029315,6.638500,1,metal,7.042578,6.483458,1.086238
271,0.829383,3.929142,-3.029315,6.639509,1,metal,7.697195,7.146022,1.077130
272,0.829383,3.183285,-3.029315,6.639518,1,metal,8.300764,7.146023,1.161592
273,0.299692,2.578914,-3.029315,6.639288,1,metal,8.430860,6.483693,1.300318
274,0.299613,2.089332,-3.029315,6.638323,1,metal,9.582743,6.483405,1.478042
275,0.616732,1.690522,-3.029315,6.587299,2,metal,12.804824,6.870093,1.863850
276,0.589002,1.371341,-3.029315,6.603070,2,metal,17.004990,6.838169,2.486775
277,0.590335,1.110972,-3.029315,5.628087,3,metal,22.208947,6.652579,3.338397
278,0.590295,0.900086,-3.029315,5.628087,3,metal,28.889089,8.211427,3.518157
279,0.588999,0.729213,-3.029315,6.603070,3,metal,32.594766,12.859702,2.534644
280,0.588975,0.590778,-3.029315,6.603070,3,metal,37.118329,19.592491,1.894518
281,0.588944,0.478624,-3.029315,6.603070,3,metal,43.620830,29.850161,1.461326
282,0.635859,0.370096,-3.029315,5.591375,4,metal,63.806691,48.949208,1.303529
283,0.590297,0.314145,-3.029315,5.628087,4,metal,71.100892,67.410174,1.054750
284,0.755851,7.388918,-2.405787,6.063251,1,metal,6.638747,6.950300,0.955174
285,0.755881,5.986116,-2.405787,6.063011,1,metal,6.755462,6.950293,0.971968
286,0.755851,4.849837,-2.405787,6.063251,1,metal,6.874824,6.950300,0.989141
287,0.755851,3.929143,-2.405787,6.063251,1,metal,7.036683,6.950300,1.012429
288,0.594368,3.183229,-2.405787,4.439612,3,metal,6.935892,6.402844,1.083252
289,0.996100,2.150030,-2.405787,0.321650,5,metal,6.439494,5.793188,1.111563
290,0.996099,2.089041,-2.405787,0.321666,5,metal,6.473289,5.793194,1.117396
291,0.996099,1.692585,-2.405787,0.321657,5,metal,6.839194,5.793191,1.180557
292,0.996099,1.371341,-2.405787,0.321668,5,metal,7.603893,5.793195,1.312556
293,0.590584,7.388930,-2.375938,6.622979,1,metal,6.538067,6.843803,0.955327
294,0.590574,5.985972,-2.375938,6.622979,1,metal,6.653481,6.843790,0.972192
295,0.590578,4.849828,-2.375938,6.622979,1,metal,6.766023,6.843795,0.988636
296,0.590562,3.929119,-2.375938,6.622979,1,metal,7.012073,6.843775,1.024591
297,0.590576,3.183229,-2.375938,6.622979,1,metal,7.523281,6.843794,1.099285
298,0.590580,2.578916,-2.375938,6.622979,1,metal,7.864705,6.843798,1.149173
299,0.759377,0.404474,-2.375938,4.650873,3,metal,38.144231,40.802524,0.934850
300,0.747800,0.401379,-2.375938,4.722398,3,metal,38.107537,41.431307,0.919776
301,0.734820,0.397879,-2.375938,4.795062,3,metal,38.054300,42.149621,0.902838
302,0.720159,0.393889,-2.375938,4.867986,3,metal,37.979677,42.979631,0.883667
303,0.703468,0.389296,-2.375938,4.939736,3,metal,37.877258,43.951153,0.861804
304,0.684319,0.383959,-2.375938,5.008006,3,metal,37.738581,45.104561,0.836691
305,0.999891,7.389043,-2.794234,0.105165,1,metal,5.531036,5.705291,0.969457
306,0.999891,5.986281,-2.794234,0.105142,1,metal,5.553404,5.705280,0.973380
307,0.999891,4.849847,-2.794234,0.105166,1,metal,5.623814,5.705291,0.985719
308,0.999891,3.929150,-2.794234,0.105141,1,metal,5.674330,5.705280,0.994575
309,0.999891,3.183243,-2.794234,0.105142,1,metal,5.829080,5.705280,1.021699
310,0.999891,2.578922,-2.794234,0.105164,1,metal,6.015185,5.705290,1.054317
311,0.999891,2.089281,-2.794234,0.105165,1,metal,6.498342,5.705291,1.139003
312,0.999891,1.692681,-2.794234,0.105165,1,metal,6.766734,5.705291,1.186045
313,0.999891,1.371335,-2.794234,0.105142,1,metal,7.360056,5.705280,1.290043
314,0.999891,1.111003,-2.794234,0.105170,1,metal,8.531065,5.705293,1.495290
315,0.999891,0.900088,-2.794234,0.105170,1,metal,10.639796,7.042199,1.510863
316,0.999891,0.729216,-2.794234,0.105142,1,metal,14.209736,10.729127,1.324407
317,0.999891,0.590779,-2.794234,0.105165,1,metal,20.020296,16.346617,1.224736
318,0.999891,0.478633,-2.794234,0.105165,1,metal,28.836893,24.904146,1.157915
319,0.999891,0.387759,-2.794234,0.105164,1,metal,40.552201,37.944968,1.068711
320,0.999891,0.314147,-2.794234,0.105170,1,metal,55.821691,57.811298,0.965584
321,0.999891,0.254508,-2.794234,0.105141,1,metal,78.306987,88.079353,0.889050
322,0.999891,0.206192,-2.794234,0.105166,1,metal,137.414022,134.194258,1.023993
323,0.999891,0.167048,-2.794234,0.105170,1,metal,151.899383,204.453679,0.742953
